index,time,acc x,acc y,acc z,gyro x,gyro y,gyro z,mag x,mag y,mag z
0,0,-0.9018707275390625,-0.0057373046875,-0.2474365234375,0.21346913278102875,-0.04456773400306702,-0.1867709457874298,338.4847717285156,87.1082763671875,-253.96044921875
1,0.049,-0.9876861572265625,-0.0216064453125,-0.3542633056640625,-0.4266115128993988,-0.2589905560016632,0.15442340075969696,338.63250732421875,87.90576171875,-254.0768280029297
2,0.099,-0.9727020263671875,-0.0151519775390625,-0.2609100341796875,-0.3281738758087158,-0.04490675404667854,0.18172000348567963,338.67791748046875,88.17059326171875,-255.1570587158203
3,0.149,-0.953399658203125,0.0312957763671875,-0.303192138671875,0.08005701750516891,-0.16024214029312134,0.01588975079357624,338.33746337890625,88.46249389648438,-256.299072265625
4,0.199,-0.979583740234375,-0.0113677978515625,-0.2774200439453125,0.44132253527641296,0.09938624501228333,0.11007856577634811,337.59478759765625,88.41265869140625,-257.334228515625
5,0.249,-0.9230804443359375,0.0039825439453125,-0.3150177001953125,-0.01513101626187563,0.0374847911298275,0.042029473930597305,337.59478759765625,88.41265869140625,-257.334228515625
6,0.299,-0.9211883544921875,0.005523681640625,-0.2494659423828125,-0.10284009575843811,-0.18021397292613983,-0.08797326683998108,336.91326904296875,88.03800964355469,-258.894775390625
7,0.348,-0.943023681640625,0.0262298583984375,-0.30670166015625,-0.17368736863136292,0.07341615855693817,-0.23653770983219147,336.28826904296875,87.46322631835938,-260.1346740722656
8,0.398,-0.9141082763671875,-0.00152587890625,-0.243865966796875,0.4503338932991028,-0.17519685626029968,-0.41598230600357056,335.6413269042969,87.208740234375,-261.59503173828125
9,0.448,-0.9355621337890625,0.0101776123046875,-0.299163818359375,0.26599785685539246,0.1532129943370819,-0.28438031673431396,335.2007141113281,85.59645080566406,-262.7054748535156
10,0.498,-0.9687042236328125,-0.04327392578125,-0.2788848876953125,0.05571173131465912,0.15274640917778015,-0.060798633843660355,334.93182373046875,85.3123779296875,-264.0465393066406
