index,time,acc x,acc y,acc z,gyro x,gyro y,gyro z,mag x,mag y,mag z
144,7.177,-0.181427001953125,-0.1609039306640625,0.9055938720703125,1.341251254081726,-0.03382907062768936,-0.1355314552783966,384.44305419921875,55.957275390625,-250.22061157226562
145,7.226,-0.073486328125,0.0113677978515625,1.0773773193359375,2.245852470397949,-0.5564318299293518,-0.17318935692310333,384.642822265625,57.69822692871094,-252.50611877441406
146,7.276,-0.1360015869140625,0.0423431396484375,0.9931640625,2.728408098220825,-0.6633902192115784,-0.19361527264118195,385.6805419921875,59.471038818359375,-255.34774780273438
147,7.326,0.0325775146484375,0.1834869384765625,1.0415191650390625,2.75105357170105,-0.6782967448234558,-0.2834836542606354,386.0413513183594,61.32508850097656,-259.39434814453125
148,7.376,0.0323486328125,0.248046875,0.9669342041015625,3.0087292194366455,-0.8298436403274536,-0.29839521646499634,387.4517822265625,60.650390625,-265.8600769042969
149,7.426,0.03955078125,0.46002197265625,0.862274169921875,3.182983636856079,-1.2523187398910522,-0.153582364320755,387.774169921875,63.44007873535156,-269.404052734375
150,7.476,0.1212310791015625,0.5455169677734375,0.7623138427734375,3.5862863063812256,-1.4282625913619995,-0.17375048995018005,387.635498046875,66.04188537597656,-272.6964111328125
151,7.525,0.0914459228515625,0.815887451171875,0.67059326171875,3.69618558883667,-1.041425108909607,-0.12098394334316254,387.59271240234375,67.93069458007812,-277.9628601074219
152,7.575,0.12213134765625,0.783233642578125,0.6503143310546875,3.2196412086486816,-0.4968734085559845,-0.06691005825996399,386.779541015625,69.36151123046875,-282.4120788574219
153,7.625,0.1605224609375,0.8687744140625,0.4689788818359375,3.0084095001220703,-0.6724681258201599,-0.07366064190864563,385.48883056640625,69.98866271972656,-286.68707275390625
154,7.675,0.1107025146484375,0.9105224609375,0.234710693359375,2.4094507694244385,-0.2704378664493561,0.0024085629265755415,384.43231201171875,69.6900634765625,-290.24212646484375
155,7.725,0.126861572265625,0.9578094482421875,0.1592559814453125,2.2266430854797363,0.006150037981569767,0.1612996757030487,383.6363525390625,68.94378662109375,-293.43804931640625
156,7.775,0.1406097412109375,0.97589111328125,0.0373382568359375,2.049694776535034,-0.06265699118375778,0.09179330617189407,382.56976318359375,68.30941772460938,-296.2132568359375
157,7.824,0.1682891845703125,0.9579315185546875,-0.043670654296875,2.132275104522705,-0.39242929220199585,-0.07275330275297165,381.4367370605469,68.32783508300781,-297.66082763671875
158,7.874,0.1522369384765625,0.988677978515625,-0.2419281005859375,2.3029234409332275,-0.5368312001228333,-0.2814130485057831,378.82049560546875,69.61100769042969,-298.1634521484375
159,7.924,0.119781494140625,1.017303466796875,-0.2793731689453125,2.4298951625823975,-0.8448370099067688,-0.43722739815711975,375.7114562988281,68.64553833007812,-300.09710693359375
160,7.974,0.058135986328125,1.0019989013671875,-0.39825439453125,2.1029675006866455,-0.35966789722442627,-0.5207276344299316,372.56591796875,66.97451782226562,-302.47711181640625
161,8.024,0.026763916015625,0.898651123046875,-0.5090484619140625,2.1859476566314697,-0.16676102578639984,-0.5198759436607361,370.0972900390625,64.83120727539062,-305.22430419921875
162,8.074,-0.0028839111328125,0.8780975341796875,-0.5411224365234375,2.02272367477417,0.20698221027851105,-0.4579949975013733,368.2519836425781,62.609893798828125,-308.66204833984375
163,8.123,0.032470703125,0.70050048828125,-0.721466064453125,2.369144916534424,0.2762765884399414,-0.4031200408935547,367.5342712402344,59.63946533203125,-312.80487060546875
164,8.173,0.0106964111328125,0.636993408203125,-0.706085205078125,2.57411789894104,-0.14686959981918335,-0.6104812026023865,367.1985778808594,55.6744384765625,-317.09716796875
165,8.223,-0.04412841796875,0.638885498046875,-0.92718505859375,2.8362345695495605,0.45960327982902527,-0.8928942680358887,366.412841796875,50.01179504394531,-320.6075744628906
166,8.273,-0.054534912109375,0.5110626220703125,-0.8909454345703125,2.658712148666382,0.6278801560401917,-0.7144800424575806,368.190185546875,42.48652648925781,-325.38702392578125
167,8.323,-0.0341796875,0.4195098876953125,-0.99298095703125,2.632232904434204,0.5291626453399658,-0.4901718497276306,371.9397888183594,34.58642578125,-330.026123046875
168,8.373,0.0019989013671875,0.2437591552734375,-1.0320281982421875,2.5897278785705566,0.7097569108009338,-0.33705446124076843,376.28851318359375,26.406219482421875,-332.95355224609375
169,8.423,0.067779541015625,0.1273956298828125,-1.011260986328125,2.883854627609253,0.14811836183071136,-0.08487627655267715,380.5821533203125,18.221694946289062,-333.7659912109375
170,8.472,0.090179443359375,-0.0462188720703125,-1.0433349609375,2.6829020977020264,0.12266173958778381,0.01353658176958561,383.14312744140625,11.961395263671875,-332.1455383300781
171,8.522,0.1233673095703125,-0.14312744140625,-0.9849700927734375,2.618177652359009,-0.6058827042579651,0.015014635398983955,384.955078125,5.9900665283203125,-329.22479248046875
172,8.572,0.0330810546875,-0.2980194091796875,-0.9068145751953125,2.577714681625366,0.3305102586746216,-0.09306816011667252,385.9371337890625,0.8209228515625,-325.60552978515625
173,8.622,0.0443572998046875,-0.405364990234375,-0.9052734375,2.6361286640167236,-0.08351593464612961,0.2678455710411072,387.4227294921875,-3.5478057861328125,-321.3223876953125
