index,time,acc x,acc y,acc z,gyro x,gyro y,gyro z,mag x,mag y,mag z
0,0,0.051971435546875,0.03265380859375,-0.944976806640625,-0.03280188888311386,-0.39820730686187744,0.047569382935762405
1,0.049,0.0048065185546875,-0.0027008056640625,-1.0427703857421875,-0.18282601237297058,0.00866406224668026,-0.0030397321097552776
2,0.099,0.034637451171875,0.0092620849609375,-0.9999237060546875,-0.027285683900117874,-0.026266224682331085,-0.03371189162135124
3,0.149,0.037994384765625,0.008209228515625,-0.9820404052734375,-0.050385408103466034,-0.03947017714381218,-0.011318168602883816
4,0.199,0.0489349365234375,0.0185394287109375,-1.001251220703125,-0.0591549314558506,-0.07955847680568695,-0.02587101235985756
5,0.249,0.034423828125,0.019622802734375,-0.988067626953125,-0.08441288769245148,-0.038065358996391296,0.012794891372323036
6,0.299,0.02880859375,0.0279083251953125,-1.0250244140625,-0.08441288769245148,-0.038065358996391296,0.012794891372323036
7,0.348,0.0136566162109375,0.0344085693359375,-1.0011138916015625,-0.0035888757556676865,0.09437257796525955,0.04577014967799187
8,0.398,0.0226898193359375,0.01788330078125,-0.98956298828125,-0.04951508715748787,-0.0158292967826128,-0.005310609471052885
9,0.448,0.0202484130859375,0.0337677001953125,-1.0010833740234375,-0.1321132928133011,0.058096326887607574,-0.0332234688103199
10,0.498,0.032257080078125,0.0328216552734375,-1.0042724609375,-0.10158707946538925,-0.05437455698847771,0.003099120454862714
11,0.548,0.030670166015625,0.026397705078125,-1.0326690673828125,-0.16239796578884125,-0.05758686363697052,-0.08324215561151505
12,0.598,0.0553436279296875,0.08660888671875,-1.0407257080078125,-0.16239796578884125,-0.05758686363697052,-0.08324215561151505
13,0.647,0.0240936279296875,0.0621490478515625,-1.05096435546875,-0.04225983843207359,-0.11827843636274338,0.12651000916957855
14,0.697,0.043792724609375,0.0822906494140625,-0.919921875,-0.39579421281814575,-0.5501094460487366,0.2119617909193039
15,0.747,-0.023101806640625,0.07928466796875,-1.0335693359375,-0.9114053845405579,-0.36067163944244385,0.07126698642969131
16,0.797,-0.02764892578125,0.149505615234375,-1.1009063720703125,-0.41096916794776917,-0.029518743976950645,0.1775425672531128
17,0.847,-0.031646728515625,0.1330108642578125,-1.0357666015625,0.2167576104402542,0.28817880153656006,0.1743646115064621
18,0.897,-0.0297088623046875,0.107269287109375,-1.0020599365234375,0.14272598922252655,0.1125827357172966,-0.013740313239395618
19,0.946,-0.0044708251953125,0.12176513671875,-1.021881103515625,0.17960891127586365,-0.02183632366359234,-0.12418932467699051
20,0.996,-0.0006256103515625,0.1336212158203125,-1.026214599609375,0.21968255937099457,0.01449771597981453,0.03775057569146156
21,1.046,-0.0042572021484375,0.0980987548828125,-0.9898834228515625,0.21968255937099457,0.01449771597981453,0.03775057569146156
22,1.096,0.00439453125,0.1219024658203125,-1.02899169921875,0.366790771484375,-0.11167912930250168,0.07547292113304138
23,1.146,-0.0287933349609375,0.056640625,-0.9902496337890625,0.2465200275182724,0.0501374676823616,0.0759086161851883
24,1.196,-0.00518798828125,0.063995361328125,-0.9620819091796875,0.018446652218699455,0.039146870374679565,0.01387240644544363
25,1.245,0.0014495849609375,0.084808349609375,-1.03143310546875,0.1313641518354416,0.02737889438867569,0.013634852133691311
26,1.295,0.0146026611328125,0.0614013671875,-0.991485595703125,-0.03021036647260189,0.37051281332969666,0.0629051923751831
27,1.345,0.0335845947265625,0.0719146728515625,-0.958251953125,-0.32724738121032715,0.19213908910751343,0.23337626457214355
28,1.395,-0.0120849609375,0.0417327880859375,-1.029998779296875,0.044014595448970795,0.19706273078918457,0.10966790467500687
29,1.445,0.0005035400390625,0.05291748046875,-1.001861572265625,-0.02466539852321148,0.1375943422317505,0.031868718564510345
30,1.495,0.020538330078125,0.06427001953125,-0.976837158203125,-0.15124277770519257,0.21048933267593384,0.07268165796995163
31,1.544,0.0270538330078125,0.074127197265625,-1.0189208984375,0.13999971747398376,-0.11869735270738602,-0.015777098014950752
32,1.594,0.025726318359375,0.0852813720703125,-0.8982696533203125,0.13999971747398376,-0.11869735270738602,-0.015777098014950752
33,1.644,0.018310546875,0.0602264404296875,-0.9799041748046875,-0.09269025921821594,-0.059486761689186096,-0.10268642753362656
34,1.694,0.04815673828125,0.0594024658203125,-0.9837799072265625,0.17257070541381836,-0.2924286723136902,-0.04429316148161888
35,1.744,0.04461669921875,0.07904052734375,-1.0299835205078125,0.025350363925099373,-0.1601337492465973,-0.054539673030376434
36,1.794,0.022796630859375,0.0796661376953125,-1.054595947265625,0.06442879140377045,-0.08089378476142883,0.10360868275165558
37,1.843,0.000274658203125,0.0449066162109375,-0.997711181640625,0.11241842061281204,-0.07592325657606125,0.05300542712211609
38,1.893,0.0099945068359375,0.03106689453125,-0.982635498046875,-0.03610607236623764,0.06794096529483795,0.04459037259221077
39,1.943,-0.0003814697265625,0.041168212890625,-0.959259033203125,-0.2905346155166626,0.11483923345804214,-0.0065497783944010735
40,1.993,0.050323486328125,0.0911865234375,-1.0131072998046875,-0.11115821450948715,0.06733589619398117,0.05035398527979851
41,2.043,-0.014556884765625,0.03936767578125,-0.8653411865234375,-1.0517174005508423,-0.30553513765335083,0.0871540755033493
42,2.093,-0.030609130859375,0.0994720458984375,-1.208953857421875,-0.4324078857898712,0.017361680045723915,-0.39034005999565125
