index,time,acc x,acc y,acc z,ori x,ori z,punch
207,15.064,0.6162872314453125,-0.3908233642578125,-1.366302490234375,-0.9053687371210034,-0.9999835126294939,None
208,15.114,0.9523468017578125,-0.3548736572265625,-1.3254241943359375,-0.88059964618935,-0.9999108543727638,None
209,15.164,1.7332000732421875,-0.5350341796875,-1.26922607421875,-0.8286802215868331,-0.9987915858771215,None
210,15.452,-2.461578369140625,0.43878173828125,1.350921630859375,-0.8128016342438192,-0.9969877766876535,None
211,15.501,-0.970916748046875,-0.5694122314453125,-0.45947265625,-0.7881563613208921,-0.9872461870239543,UpperCut
212,15.551,-0.3659210205078125,-0.672119140625,-1.5261688232421875,-0.7245707625180803,-0.9793211986381126,None
213,15.601,-0.06048583984375,-1.11114501953125,-1.6909942626953125,-0.7274131040336694,-0.9737347961717411,None
214,15.651,-0.3153533935546875,-1.1822509765625,-1.5255279541015625,-0.7447472106479072,-0.9786069646233847,None
215,15.701,0.4692840576171875,-0.7189178466796875,-1.443389892578125,-0.6663102245857955,-0.982874534380032,None
216,15.751,0.2691192626953125,-0.8832244873046875,-1.63250732421875,-0.5936075384231319,-0.9919943261343842,None
217,15.8,0.6649627685546875,-0.26922607421875,-1.209686279296875,-0.513754398048515,-0.9994618085984465,None
218,15.85,0.6720123291015625,-0.17047119140625,-1.02630615234375,-0.5445916393757411,-0.9989677831941384,None
219,15.9,1.021026611328125,-0.0312957763671875,-0.4788055419921875,-0.48321737856763014,-0.9973360524262327,None
220,15.95,1.2122650146484375,-0.5431365966796875,-0.826751708984375,-0.4417617893616378,-0.9940011589823115,None
221,16,1.4820709228515625,-0.154571533203125,-1.2252197265625,-0.38380636427689213,-0.998226137553389,None
222,16.28,-2.51947021484375,-0.18548583984375,0.753631591796875,-0.33991317395811005,-0.9996809072801192,None
223,16.33,-0.312835693359375,-0.5239715576171875,-1.0578765869140625,-0.27550090539330246,-0.9991555320675595,UpperCut
224,16.38,0.2266693115234375,-0.9228363037109375,-1.3230743408203125,-0.28663430388187017,-0.9996240543493083,None
225,16.43,0.50421142578125,-0.5717620849609375,-1.143768310546875,-0.27753278900747885,-0.9998351446838243,None
226,16.48,0.92047119140625,0.0628814697265625,-0.9439849853515625,-0.30608288337914386,-0.9923350994196531,None
227,16.529,0.6611785888671875,-0.2019805908203125,-1.1452789306640625,-0.34988468442488435,-0.9853197779241775,None
228,16.579,0.7499847412109375,-0.071136474609375,-1.3132171630859375,-0.35471178386536995,-0.9657642312517012,None
229,16.629,0.722991943359375,0.126556396484375,-1.9306640625,-0.28049634257638045,-0.9282370957051707,None
230,16.679,1.123046875,0.204925537109375,-1.37298583984375,-0.24398841041219735,-0.8955345566227806,None
231,16.729,1.394805908203125,0.1854248046875,-0.7231292724609375,-0.19273509691229626,-0.8905081948807185,None
232,16.779,1.7021331787109375,0.0712127685546875,-0.779388427734375,-0.08285793177541736,-0.906846446614262,None
233,17.01,-4.7387237548828125,1.8494110107421875,0.5189361572265625,-0.1141340553595373,-0.9290557423333873,None
234,17.078,-2.2928009033203125,-0.1040496826171875,0.4507904052734375,-0.1166312481048596,-0.9538184261285244,None
235,17.127,-0.2055511474609375,-0.5792694091796875,-1.945159912109375,0.016719322640271848,-0.9494615173501315,UpperCut
236,17.246,1.13848876953125,-0.371063232421875,-1.9750823974609375,-0.05823981937900446,-0.921831700255554,None
237,17.296,0.8419036865234375,-0.257781982421875,-1.668304443359375,-0.12087308873909655,-0.8830411743797278,None
238,17.346,0.4307708740234375,-0.1454315185546875,-1.5944366455078125,-0.1353279934947121,-0.8359775393910845,None
239,17.395,0.6135101318359375,-0.1134185791015625,-1.205535888671875,-0.1553613679505251,-0.8023605564611681,None
240,17.445,0.7903289794921875,0.065093994140625,-1.1445770263671875,-0.15639768228101933,-0.7609490974676243,None
241,17.495,1.1473236083984375,0.2206268310546875,-0.678314208984375,-0.09122700618578708,-0.7308151370225942,None
242,17.545,1.3940887451171875,0.5277862548828125,-0.6953887939453125,0.010818572960573774,-0.7109035878525558,None
243,17.613,2.267181396484375,1.0899810791015625,-2.4769439697265625,0.1522550722345122,-0.8141260138404534,None
244,17.855,-1.9892578125,0.1814422607421875,0.905792236328125,0.14618473622261852,-0.8362783973203207,None
245,17.905,-0.4652099609375,-0.3673095703125,-1.731597900390625,0.25014016818888457,-0.8284941995019068,None
246,18.093,0.91064453125,0.16668701171875,-2.0067138671875,0.21004568604114834,-0.781860730798552,UpperCut
247,18.143,0.818450927734375,0.087646484375,-1.4856109619140625,0.1528609651150346,-0.739041447060334,None
248,18.193,0.9038848876953125,-0.0065765380859375,-1.0103607177734375,0.08998516714137919,-0.7145195249694973,None
249,18.243,0.870208740234375,-0.005035400390625,-0.6813812255859375,0.0897886257336685,-0.6682642454985461,None
250,18.293,1.0556793212890625,0.3604736328125,-0.9834747314453125,0.09066066189962503,-0.6832026543365914,None
251,18.342,1.0066680908203125,0.2742919921875,-0.8226776123046875,0.12208460704972816,-0.7276385850347028,None
252,18.392,1.155914306640625,0.1429443359375,-1.2702789306640625,0.20504015975176385,-0.8103291855292727,None
253,18.673,-2.119964599609375,-0.1776275634765625,0.303741455078125,0.2470655600214373,-0.8573917359952244,None
254,18.722,-0.3238525390625,-0.567535400390625,-1.502349853515625,0.36208737182896156,-0.8572008711010638,UpperCut
255,18.782,0.7412261962890625,-0.03521728515625,-2.1385498046875,0.42647311390367176,-0.8119775821762689,None
256,18.832,1.10076904296875,-0.1301422119140625,-0.8587493896484375,0.4166900368177909,-0.8009650304382229,None
257,18.882,1.020721435546875,0.296844482421875,-1.6311187744140625,0.37763410158004784,-0.7549271813497689,None
258,18.932,1.12371826171875,-0.1261138916015625,-0.746826171875,0.37514697502411737,-0.7104452111461274,None
259,18.982,0.7517547607421875,-0.21307373046875,-1.7359619140625,0.3202661427245784,-0.6819019161051756,None
260,19.031,1.42022705078125,0.396697998046875,-1.1724700927734375,0.5534433495760755,-0.5791075500238579,None
261,19.081,0.75152587890625,0.1143646240234375,-0.989105224609375,0.5919527867582716,-0.5049571528582574,None
262,19.131,1.013092041015625,0.068634033203125,-0.718963623046875,0.6025151323445674,-0.45306936530736863,None
263,19.181,1.4163818359375,-0.0994110107421875,-0.6986236572265625,0.5876662040392395,-0.5029315624229268,None
264,19.439,-2.4936981201171875,-0.161407470703125,1.769256591796875,0.6732199746104107,-0.45033313841946304,None
265,19.489,0.1396331787109375,-0.4287109375,-1.3968658447265625,0.7229038599330198,-0.4413094951952108,None
266,19.539,0.5037078857421875,-0.6424407958984375,-1.690338134765625,0.7330781410409768,-0.42157739088428836,UpperCut
267,19.588,0.6179962158203125,-0.3646240234375,-0.9394073486328125,0.7355844715471821,-0.35326001959377895,None
