index,time,acc x,acc y,acc z,gyro x,gyro y,gyro z,mag x,mag y,mag z
0,0,0.0292205810546875,-0.1132354736328125,-0.994232177734375,-0.2826458215713501,-0.33625978231430054,-0.07354479283094406,379.2096252441406,-9.491134643554688,-297.55609130859375
1,0.049,0.02349853515625,-0.077667236328125,-1.0124359130859375,-0.061888135969638824,-0.0753762498497963,-0.0005672533297911286,379.09521484375,-9.932052612304688,-297.6751403808594
2,0.099,0.0132293701171875,-0.094879150390625,-0.9966888427734375,-0.00968591682612896,-0.0369257926940918,0.013507818803191185,379.200439453125,-10.020339965820312,-297.8219299316406
3,0.149,0.014739990234375,-0.083160400390625,-1.003173828125,-0.0758281871676445,-0.0580313466489315,0.0006559365428984165,378.8426513671875,-9.913665771484375,-297.87860107421875
4,0.199,0.0112457275390625,-0.0804901123046875,-0.9748992919921875,0.015514245256781578,0.07041370868682861,0.03371775150299072,378.621826171875,-9.735565185546875,-297.6645812988281
5,0.249,0.0008087158203125,-0.0873260498046875,-0.9928131103515625,-0.03965633362531662,-0.0006074670236557722,0.0013086773687973619,378.61962890625,-9.752197265625,-297.80340576171875
6,0.299,-0.0004119873046875,-0.071380615234375,-0.9939117431640625,-0.036673057824373245,0.03804139047861099,0.010831342078745365,378.399169921875,-9.621246337890625,-297.95556640625
7,0.348,0.0042724609375,-0.0753936767578125,-1.00225830078125,-0.041610028594732285,-0.008739429526031017,-0.03633324056863785,378.3984680175781,-9.837173461914062,-297.99505615234375
8,0.398,0.0103912353515625,-0.0714874267578125,-0.98809814453125,-0.010308297351002693,-0.00017363809456583112,0.004452006425708532,378.47216796875,-10.067489624023438,-297.90625
9,0.448,0.003387451171875,-0.082489013671875,-1.0012664794921875,-0.005161206237971783,0.007027016952633858,-0.02293247915804386,378.5867919921875,-9.961944580078125,-298.08319091796875
10,0.498,0.0202178955078125,-0.0732269287109375,-0.9991607666015625,-0.022162560373544693,-0.01787540316581726,-0.029880667105317116,378.65283203125,-10.068313598632812,-297.84259033203125
11,0.548,0.0105743408203125,-0.0752105712890625,-1.015594482421875,0.01931777223944664,0.006446714047342539,-0.018975822255015373,378.602783203125,-10.243789672851562,-298.1584167480469
12,0.598,0.0137939453125,-0.0812225341796875,-0.9803924560546875,0.008548480458557606,0.01221325621008873,-0.009725597687065601,378.685546875,-10.106277465820312,-297.8480224609375
13,0.647,0.0195159912109375,-0.07281494140625,-0.9915008544921875,-0.023611053824424744,0.006560164503753185,-0.0016506272368133068,378.8602294921875,-10.3900146484375,-297.87103271484375
14,0.697,0.021881103515625,-0.073272705078125,-0.9961090087890625,-0.0011920308461412787,0.011350658722221851,0.006048571318387985,378.79229736328125,-10.151412963867188,-297.92498779296875
15,0.747,0.0042724609375,-0.0803070068359375,-0.9611968994140625,-0.04685965180397034,0.011681956239044666,-0.010085124522447586,378.7293395996094,-10.340927124023438,-297.72528076171875
16,0.797,0.0270538330078125,-0.0676116943359375,-1.0139923095703125,-0.045521147549152374,0.0037145770620554686,-0.013817012310028076,378.7307434082031,-10.41278076171875,-297.95037841796875
17,0.847,0.0019683837890625,-0.0660858154296875,-0.986358642578125,-0.03855032101273537,0.008714129216969013,0.018866365775465965,378.5748291015625,-10.421401977539062,-298.05316162109375
18,0.897,0.007476806640625,-0.06829833984375,-1.01507568359375,-0.04126568138599396,0.019035210832953453,-0.01293444074690342,378.88189697265625,-10.804061889648438,-298.36370849609375
19,0.946,0.01495361328125,-0.072296142578125,-0.9996795654296875,0.0012532835826277733,0.018454108387231827,-0.0235279630869627,379.11468505859375,-10.76995849609375,-298.315673828125
20,0.996,0.014739990234375,-0.0738067626953125,-0.974334716796875,-0.06568367034196854,-0.06401307135820389,-0.06755853444337845,379.0426330566406,-10.68829345703125,-298.6224365234375
21,1.046,0.022247314453125,-0.0546722412109375,-1.016571044921875,-0.09738460928201675,0.003638677066192031,0.0008319715270772576,379.08612060546875,-11.084060668945312,-298.58880615234375
22,1.096,0.0179443359375,-0.0605010986328125,-0.984527587890625,0.017892448231577873,-0.01889539323747158,-0.014407169073820114,379.12115478515625,-10.946685791015625,-298.54400634765625
23,1.146,0.01153564453125,-0.0607147216796875,-0.9976654052734375,-0.02521321177482605,0.011416971683502197,0.01254215743392706,379.13372802734375,-11.083099365234375,-298.23199462890625
24,1.196,0.01434326171875,-0.0527191162109375,-1.0163116455078125,-0.011402057483792305,-0.024047279730439186,-0.0019105518003925681,379.1510009765625,-11.031005859375,-298.69964599609375
25,1.246,0.012237548828125,-0.064453125,-0.988311767578125,0.03549061715602875,0.00914209894835949,0.008506668731570244,379.154296875,-10.855804443359375,-298.5132751464844
26,1.295,0.0097198486328125,-0.0667877197265625,-0.978912353515625,-0.0328972302377224,-0.017258882522583008,-0.011360512115061283,379.2596435546875,-10.85638427734375,-298.4800109863281
27,1.345,0.00958251953125,-0.059967041015625,-0.9888763427734375,0.004363855812698603,0.013307549990713596,0.00751996785402298,379.18927001953125,-10.9537353515625,-298.58563232421875
28,1.395,0.0157318115234375,-0.0614471435546875,-0.99517822265625,-0.041076596826314926,-0.011621768586337566,-0.011798868887126446,379.25079345703125,-11.079559326171875,-298.71197509765625
29,1.445,0.0149688720703125,-0.0568084716796875,-1.002685546875,-0.006351639050990343,0.03263038024306297,0.00726323900744319,379.33331298828125,-11.147247314453125,-298.5370178222656
