time, x, y, z
1745502167097, -1.4485321044921875, 0.1458740234375, 1.203857421875
1745502167107, -1.4080810546875, 0.1894989013671875, 1.0319976806640625
1745502167117, -1.169952392578125, 0.1248779296875, 0.8089447021484375
1745502167127, -0.9996795654296875, 0.0499114990234375, 0.679046630859375
1745502167137, -0.79833984375, -0.0677947998046875, 0.6509857177734375
1745502167147, -0.7089691162109375, -0.187347412109375, 0.7546844482421875
1745502167157, -0.720947265625, -0.2685394287109375, 0.8870697021484375
1745502167167, -0.7214508056640625, -0.311431884765625, 0.970184326171875
1745502167177, -0.7764434814453125, -0.3159027099609375, 0.9839630126953125
1745502167187, -0.8865509033203125, -0.2825164794921875, 0.894195556640625
1745502167197, -0.96734619140625, -0.20440673828125, 0.7366943359375

1745502167207, -1.0692138671875, -0.1241455078125, 0.5743865966796875
1745502167217, -1.228790283203125, -0.053131103515625, 0.48980712890625
1745502167227, -1.37933349609375, 0.0377044677734375, 0.4910736083984375
1745502167237, -1.5396728515625, 0.0819854736328125, 0.5438690185546875
1745502167246, -1.6309661865234375, 0.0694427490234375, 0.5794830322265625
1745502167256, -1.6045379638671875, 0.0565032958984375, 0.5725250244140625
1745502167266, -1.4683990478515625, 0.0298614501953125, 0.5482940673828125
1745502167276, -1.30987548828125, 0.01068115234375, 0.5836181640625
1745502167286, -1.1992340087890625, -0.019683837890625, 0.6954803466796875
1745502167296, -1.06365966796875, -0.074371337890625, 0.814453125
1745502167306, -0.85638427734375, -0.1349639892578125, 0.907073974609375
1745502167316, -0.6716461181640625, -0.1754608154296875, 0.9847412109375
1745502167326, -0.5829010009765625, -0.1834564208984375, 1.0534515380859375
1745502167336, -0.6223602294921875, -0.1337890625, 1.123565673828125
1745502167346, -0.778778076171875, -0.0535430908203125, 1.1451416015625
1745502167356, -0.7537994384765625, 0.0453643798828125, 1.005950927734375
1745502167366, -0.679107666015625, 0.114288330078125, 0.8235321044921875
1745502167376, -0.5500946044921875, 0.1951904296875, 0.7352447509765625
1745502167386, -0.329437255859375, 0.19140625, 0.744720458984375
1745502167396, -0.2075347900390625, 0.1743927001953125, 0.8827972412109375
1745502167406, -0.0421905517578125, 0.131683349609375, 0.9290924072265625
1745502167416, 0.16180419921875, 0.1324615478515625, 0.8952484130859375
1745502167426, 0.37506103515625, 0.1547088623046875, 0.785491943359375
1745502167436, 0.5798797607421875, 0.1705169677734375, 0.675140380859375
1745502167446, 0.6677398681640625, 0.2261810302734375, 0.6848602294921875
1745502167456, 0.8273468017578125, 0.28082275390625, 0.7472686767578125
1745502167466, 0.8673553466796875, 0.2873687744140625, 0.8232574462890625
1745502167476, 0.946868896484375, 0.2716827392578125, 0.8316650390625
1745502167486, 1.123992919921875, 0.2162322998046875, 0.7688446044921875
1745502167496, 1.17510986328125, 0.2415008544921875, 0.80914306640625
1745502167506, 1.1532745361328125, 0.2503204345703125, 0.83892822265625
1745502167516, 1.1242828369140625, 0.1981658935546875, 0.8680267333984375
1745502167526, 1.0706329345703125, 0.1490631103515625, 0.950592041015625
1745502167536, 1.1484527587890625, 0.0655975341796875, 0.980224609375
1745502167546, 1.267791748046875, -0.049285888671875, 0.97119140625
1745502167555, 1.3105621337890625, -0.1207275390625, 1.0411224365234375
1745502167565, 1.269439697265625, -0.14306640625, 1.17437744140625
1745502167575, 1.1569061279296875, -0.141754150390625, 1.2913818359375
1745502167585, 1.03216552734375, -0.1020050048828125, 1.3314056396484375
1745502167595, 0.931427001953125, -0.03912353515625, 1.268646240234375
1745502167605, 0.8746337890625, 0.019866943359375, 1.1339874267578125
1745502167615, 0.78900146484375, 0.0713348388671875, 1.0097808837890625
1745502167625, 0.6712493896484375, 0.115325927734375, 0.9066162109375
1745502167635, 0.576904296875, 0.1460723876953125, 0.829986572265625
1745502167645, 0.5012054443359375, 0.1313018798828125, 0.793182373046875
1745502167655, 0.5159759521484375, 0.0754241943359375, 0.7430419921875
1745502167665, 0.609771728515625, 0.016265869140625, 0.649200439453125
1745502167675, 0.68597412109375, -0.0202484130859375, 0.5755615234375
1745502167685, 0.7111053466796875, -0.028045654296875, 0.5362396240234375
1745502167695, 0.70416259765625, -0.020233154296875, 0.5752105712890625
1745502167705, 0.6561279296875, 0.0150146484375, 0.702545166015625
1745502167715, 0.56048583984375, 0.0194244384765625, 0.7994232177734375
1745502167725, 0.4347381591796875, -0.0112457275390625, 0.8871002197265625
1745502167735, 0.41143798828125, -0.024810791015625, 0.9913177490234375
1745502167745, 0.382415771484375, -0.0452423095703125, 1.049163818359375
1745502167755, 0.2998199462890625, -0.0589752197265625, 1.0442657470703125
1745502167765, 0.228057861328125, -0.0422821044921875, 1.0009613037109375
1745502167775, 0.149444580078125, -0.0241546630859375, 0.97198486328125
1745502167785, 0.1104736328125, -0.014556884765625, 0.9473419189453125
1745502167795, 0.0598602294921875, 0.014373779296875, 0.965087890625
1745502167805, 0.0238800048828125, 0.041778564453125, 1.0067138671875
1745502167815, 0.0225372314453125, 0.0683135986328125, 1.037139892578125
1745502167825, -0.000701904296875, 0.0689697265625, 1.0637359619140625
1745502167835, -0.02789306640625, 0.051788330078125, 1.089263916015625
1745502167845, -0.106658935546875, -0.0085601806640625, 1.0939178466796875
1745502167855, -0.1434478759765625, -0.0486907958984375, 1.0868377685546875
1745502167864, -0.1596832275390625, -0.0471649169921875, 1.078765869140625
1745502167874, -0.1713409423828125, -0.071075439453125, 1.0431671142578125
1745502167884, -0.1728363037109375, -0.0702362060546875, 1.0274810791015625
1745502167894, -0.1902313232421875, -0.05157470703125, 1.037109375
1745502167904, -0.1950531005859375, -0.0436553955078125, 1.0369415283203125
1745502167914, -0.239990234375, -0.0492095947265625, 1.0423126220703125
1745502167924, -0.3640289306640625, -0.07647705078125, 1.0609130859375
1745502167934, -0.483184814453125, -0.0692596435546875, 1.0888824462890625
1745502167944, -0.5797576904296875, -0.05340576171875, 1.1056060791015625
1745502167954, -0.653564453125, -0.0601959228515625, 1.081512451171875
1745502167964, -0.7176666259765625, -0.029266357421875, 1.0830230712890625
1745502167974, -0.8051300048828125, -0.0044097900390625, 1.123779296875
1745502167984, -0.93084716796875, -0.00372314453125, 1.182037353515625
1745502167994, -1.119171142578125, 0.01995849609375, 1.2701416015625
1745502168004, -1.334228515625, 0.067657470703125, 1.33599853515625
1745502168014, -1.4654998779296875, 0.11566162109375, 1.34307861328125
1745502168024, -1.5144805908203125, 0.1661376953125, 1.2999420166015625
1745502168034, -1.4808807373046875, 0.204254150390625, 1.2240142822265625
1745502168044, -1.372283935546875, 0.207427978515625, 1.14263916015625
1745502168054, -1.2444305419921875, 0.1669464111328125, 1.0930328369140625
1745502168064, -1.102447509765625, 0.11419677734375, 1.1039886474609375
1745502168074, -0.9219207763671875, 0.043487548828125, 1.133331298828125
1745502168084, -0.7004547119140625, -0.0204010009765625, 1.1558380126953125
1745502168094, -0.471221923828125, -0.0785064697265625, 1.16265869140625
1745502168104, -0.3008880615234375, -0.1242828369140625, 1.1726226806640625
1745502168114, -0.2137451171875, -0.1414031982421875, 1.187744140625
1745502168124, -0.1850433349609375, -0.138275146484375, 1.15576171875
1745502168134, -0.185272216796875, -0.1265411376953125, 1.10015869140625
1745502168144, -0.2321014404296875, -0.1132049560546875, 1.0417938232421875
1745502168154, -0.2865753173828125, -0.095916748046875, 0.9549407958984375
1745502168164, -0.242950439453125, -0.0670623779296875, 0.8153228759765625
1745502168173, -0.149658203125, -0.046722412109375, 0.7070465087890625
1745502168183, -0.0495452880859375, 0.0002593994140625, 0.70697021484375
1745502168193, 0.1839447021484375, 0.0104522705078125, 0.6878814697265625
1745502168203, 0.46038818359375, -0.0662689208984375, 0.6464080810546875
1745502168213, 0.52630615234375, -0.1149444580078125, 0.756500244140625
1745502168223, 0.4478607177734375, -0.1342620849609375, 0.95111083984375
1745502168233, 0.3837890625, -0.1571502685546875, 1.119964599609375
1745502168243, 0.3758392333984375, -0.1119842529296875, 1.2127838134765625
1745502168253, 0.3138885498046875, -0.0411224365234375, 1.186248779296875
1745502168263, 0.2872772216796875, 0.039825439453125, 1.045989990234375
1745502168273, 0.3513946533203125, 0.102691650390625, 0.829742431640625
1745502168283, 0.4282379150390625, 0.1514434814453125, 0.64794921875
1745502168293, 0.6111602783203125, 0.1379241943359375, 0.538848876953125
1745502168303, 0.7097625732421875, 0.08758544921875, 0.5850830078125
1745502168313, 0.7396240234375, 0.0503692626953125, 0.7716522216796875
1745502168323, 0.7670135498046875, -0.024322509765625, 0.931365966796875
1745502168333, 0.755035400390625, -0.0861053466796875, 1.0755462646484375
1745502168343, 0.7175445556640625, -0.1043548583984375, 1.1729736328125
1745502168353, 0.660491943359375, -0.0890350341796875, 1.1774139404296875
1745502168363, 0.7014007568359375, -0.0379638671875, 1.0697174072265625
1745502168373, 0.73724365234375, -0.0169525146484375, 0.91046142578125
1745502168383, 0.66644287109375, 0.013214111328125, 0.839508056640625
1745502168393, 0.561981201171875, 0.0348358154296875, 0.8248443603515625
1745502168403, 0.460968017578125, 0.0405120849609375, 0.804840087890625
1745502168413, 0.4008026123046875, 0.068878173828125, 0.8116607666015625
1745502168423, 0.3455810546875, 0.10498046875, 0.8148193359375
1745502168433, 0.28265380859375, 0.126190185546875, 0.8242645263671875
1745502168443, 0.2612762451171875, 0.1512908935546875, 0.8744964599609375
1745502168453, 0.2449493408203125, 0.161224365234375, 0.9510040283203125
1745502168463, 0.2343597412109375, 0.142303466796875, 1.0080108642578125
1745502168473, 0.2339324951171875, 0.1204986572265625, 1.0519866943359375
1745502168483, 0.206573486328125, 0.1065826416015625, 1.0709381103515625
1745502168492, 0.1791839599609375, 0.11151123046875, 1.0401153564453125
1745502168502, 0.149993896484375, 0.1196746826171875, 0.9595184326171875
1745502168512, 0.10296630859375, 0.1331787109375, 0.87835693359375
1745502168522, 0.0614013671875, 0.138336181640625, 0.7901153564453125
1745502168532, 0.05438232421875, 0.1280364990234375, 0.7320556640625
1745502168542, 0.0787200927734375, 0.101898193359375, 0.7426910400390625
1745502168552, 0.090179443359375, 0.0486907958984375, 0.793853759765625
1745502168562, 0.0736846923828125, 0.0142974853515625, 0.8827362060546875
1745502168572, 0.05517578125, -0.007720947265625, 0.9487762451171875
1745502168582, 0.0860443115234375, -0.0304718017578125, 0.970184326171875
1745502168592, 0.1312255859375, -0.033721923828125, 0.9547576904296875
1745502168602, 0.1789093017578125, -0.043487548828125, 0.915557861328125
1745502168612, 0.2223968505859375, -0.0706939697265625, 0.9012603759765625
1745502168622, 0.1894683837890625, -0.073699951171875, 0.9261932373046875
1745502168632, 0.1192626953125, -0.0573883056640625, 0.929534912109375
1745502168642, 0.087188720703125, -0.055389404296875, 0.8785400390625
1745502168652, 0.13134765625, -0.0535888671875, 0.811614990234375
1745502168662, 0.195465087890625, -0.0622711181640625, 0.7301483154296875
1745502168672, 0.2779998779296875, -0.077423095703125, 0.6675567626953125
1745502168682, 0.3387908935546875, -0.066497802734375, 0.6792755126953125
1745502168692, 0.2998504638671875, -0.045074462890625, 0.7373199462890625
1745502168702, 0.259552001953125, -0.0398406982421875, 0.781402587890625
1745502168712, 0.2672576904296875, -0.033599853515625, 0.8183441162109375
1745502168722, 0.3023529052734375, -0.0315399169921875, 0.83209228515625
1745502168732, 0.3381805419921875, -0.01885986328125, 0.8302001953125
1745502168742, 0.3431396484375, 0.014556884765625, 0.821868896484375
1745502168752, 0.2888946533203125, 0.0209197998046875, 0.8013153076171875
1745502168762, 0.2689666748046875, 0.0141754150390625, 0.7707672119140625
1745502168772, 0.2847900390625, 0.02874755859375, 0.7747802734375
1745502168782, 0.2857818603515625, 0.044921875, 0.776641845703125
1745502168792, 0.2782745361328125, 0.0518341064453125, 0.7671051025390625
1745502168801, 0.2849273681640625, 0.055755615234375, 0.779052734375
1745502168811, 0.364837646484375, 0.0421295166015625, 0.8407745361328125
1745502168821, 0.4315185546875, -0.00213623046875, 0.947418212890625
1745502168831, 0.535888671875, -0.046844482421875, 1.061431884765625
1745502168841, 0.6422119140625, -0.0821533203125, 1.167144775390625
1745502168851, 0.601898193359375, -0.0818939208984375, 1.292694091796875
1745502168861, 0.479248046875, -0.05694580078125, 1.3527374267578125
1745502168871, 0.40948486328125, -0.0332489013671875, 1.3462677001953125
1745502168881, 0.356964111328125, 0.0053253173828125, 1.328765869140625
1745502168891, 0.321044921875, 0.02117919921875, 1.2715911865234375
1745502168901, 0.276580810546875, 0.0318450927734375, 1.2292022705078125
1745502168911, 0.229248046875, 0.0275115966796875, 1.2241363525390625
1745502168921, 0.2437744140625, -0.00054931640625, 1.2267913818359375
1745502168931, 0.26055908203125, -0.0325469970703125, 1.2392120361328125
1745502168941, 0.2400970458984375, -0.0565643310546875, 1.2825164794921875
1745502168951, 0.22216796875, -0.0748443603515625, 1.340545654296875
1745502168961, 0.2115478515625, -0.0771026611328125, 1.40704345703125
1745502168971, 0.2154541015625, -0.067474365234375, 1.4717254638671875
1745502168981, 0.160125732421875, -0.0678253173828125, 1.5070343017578125
1745502168991, 0.00787353515625, -0.059356689453125, 1.5506591796875
1745502169001, -0.0560455322265625, -0.0430145263671875, 1.5236663818359375
1745502169011, -0.062713623046875, -0.0438385009765625, 1.4227294921875
1745502169021, -0.0496368408203125, -0.0260467529296875, 1.3317108154296875
1745502169031, -0.0113983154296875, -0.01373291015625, 1.286468505859375
1745502169041, -0.0120391845703125, -0.019012451171875, 1.3117523193359375
1745502169051, -0.007720947265625, -0.035736083984375, 1.4055328369140625
1745502169061, -0.0363922119140625, -0.0639801025390625, 1.5369720458984375
1745502169071, -0.07171630859375, -0.070159912109375, 1.665679931640625
1745502169081, -0.0641632080078125, -0.061737060546875, 1.69927978515625
1745502169091, -0.08428955078125, -0.0630950927734375, 1.6181488037109375
1745502169101, -0.087921142578125, -0.05181884765625, 1.5104827880859375
1745502169110, -0.100311279296875, -0.042816162109375, 1.405364990234375
1745502169120, -0.174468994140625, -0.047821044921875, 1.33502197265625
1745502169130, -0.234161376953125, -0.046478271484375, 1.3050079345703125
1745502169140, -0.25189208984375, -0.040771484375, 1.2669830322265625
1745502169150, -0.256317138671875, -0.0373687744140625, 1.2493896484375
1745502169160, -0.2982940673828125, -0.040771484375, 1.257171630859375
1745502169170, -0.33636474609375, -0.047088623046875, 1.2708587646484375
1745502169180, -0.3621826171875, -0.05059814453125, 1.2592620849609375
1745502169190, -0.3616790771484375, -0.0593109130859375, 1.237548828125
1745502169200, -0.3586883544921875, -0.044158935546875, 1.2115020751953125
1745502169210, -0.352630615234375, -0.0447235107421875, 1.1591033935546875
1745502169220, -0.334991455078125, -0.0562286376953125, 1.184173583984375
1745502169230, -0.2987823486328125, -0.04705810546875, 1.2071685791015625
1745502169240, -0.3074798583984375, -0.03533935546875, 1.1750030517578125
1745502169250, -0.3778533935546875, -0.0412750244140625, 1.2039947509765625
1745502169260, -0.4194183349609375, -0.03802490234375, 1.24505615234375
1745502169270, -0.465057373046875, -0.061187744140625, 1.166717529296875
1745502169280, -0.4549102783203125, -0.100830078125, 1.0550384521484375
1745502169290, -0.46356201171875, -0.0850830078125, 1.0059661865234375
1745502169300, -0.5302886962890625, -0.1054840087890625, 0.96337890625
1745502169310, -0.5253143310546875, -0.1093292236328125, 0.9507598876953125
1745502169320, -0.498016357421875, -0.1024017333984375, 0.9612884521484375
