index,time,acc x,acc y,acc z,ori x,ori z,punch
0,0,0.1128082275390625,-0.7899017333984375,-0.5770416259765625,-0.5898871310496774,0.11456021984847031,None
1,0.05,0.1143341064453125,-0.7755279541015625,-0.5843963623046875,-0.6018111685803322,-0.11693348820575244,None
2,0.1,0.078369140625,-0.79669189453125,-0.580413818359375,-0.5888360601394542,-0.07925623099915968,None
3,0.15,0.112213134765625,-0.786163330078125,-0.5493316650390625,-0.5727744903544305,-0.11620913515915718,None
4,0.2,0.069244384765625,-0.8099212646484375,-0.6295013427734375,-0.6136748854244394,-0.06735021994364036,None
5,0.25,0.1066741943359375,-0.798675537109375,-0.6805572509765625,-0.6485791185999277,-0.10114046460441511,None
6,0.299,0.0980987548828125,-0.8025054931640625,-0.6684112548828125,-0.6399903778156381,-0.09351597986762603,None
7,0.349,0.0582122802734375,-0.787567138671875,-0.6291351318359375,-0.6241392279594371,-0.05765396210960702,None
8,0.399,-0.1058807373046875,-0.742828369140625,-0.682708740234375,-0.6766842383736922,0.10437320613982072,None
9,0.449,-0.2805023193359375,-0.6508636474609375,-0.8174591064453125,-0.7823155914538097,0.2592641720159838,None
10,0.499,-0.46942138671875,-0.7593841552734375,-0.7606353759765625,-0.6906697391484349,0.2793519227593496,None
11,0.549,-0.72412109375,-0.963592529296875,-0.742279052734375,-0.537903575283381,0.2871471329598469,None
12,0.598,-0.3263397216796875,-0.8877410888671875,-0.51953125,-0.5050908087428784,0.3024135205648031,None
13,0.648,0.048980712890625,-0.82025146484375,0.123443603515625,0.1488189864660674,-0.05894663477522999,None
14,0.698,0.1297149658203125,-0.909271240234375,0.3576812744140625,0.36606689010158094,-0.13160143483639,None
15,0.748,0.14971923828125,-0.978363037109375,0.548675537109375,0.42294824776277695,-0.027017368076509212,None
16,0.798,-0.093597412109375,-1.0705413818359375,0.290313720703125,0.44781879340331493,0.06916004044107907,None
17,0.848,0.0674285888671875,-1.0076751708984375,0.2652130126953125,0.2545250148707906,-0.06457617220677038,None
18,0.898,0.0751190185546875,-1.0153045654296875,0.4133758544921875,0.3770881862497075,-0.06836447229283396,None
19,0.947,0.253570556640625,-0.9803466796875,0.3050689697265625,0.2971306896249891,-0.23976818899751098,None
20,0.997,0.26226806640625,-1.0791015625,0.3052978515625,0.33073043129182395,-0.20518482842992034,None
