time, x, y, z
1745502632339, 0.113189697265625, -0.5342864990234375, -0.8238525390625
1745502632349, 0.1123504638671875, -0.5352935791015625, -0.8216705322265625
1745502632359, 0.1211700439453125, -0.53759765625, -0.8258514404296875
1745502632369, 0.1266021728515625, -0.5377044677734375, -0.8319549560546875
1745502632379, 0.1240234375, -0.5361175537109375, -0.8365936279296875
1745502632389, 0.1263885498046875, -0.534454345703125, -0.8394317626953125
1745502632399, 0.1308441162109375, -0.532928466796875, -0.837982177734375
1745502632409, 0.1343841552734375, -0.534332275390625, -0.8363037109375
1745502632419, 0.133941650390625, -0.5375213623046875, -0.8358612060546875
1745502632429, 0.1348876953125, -0.5378875732421875, -0.83575439453125
1745502632439, 0.1327056884765625, -0.536865234375, -0.837799072265625
1745502632449, 0.1266021728515625, -0.5376434326171875, -0.8400726318359375
1745502632459, 0.1212921142578125, -0.537994384765625, -0.843414306640625
1745502632469, 0.122039794921875, -0.5378570556640625, -0.8466033935546875
1745502632479, 0.11956787109375, -0.5357513427734375, -0.8512725830078125
1745502632489, 0.1245574951171875, -0.5312042236328125, -0.8548431396484375
1745502632499, 0.1357879638671875, -0.5303955078125, -0.857879638671875
1745502632509, 0.131927490234375, -0.531341552734375, -0.855072021484375
1745502632519, 0.123260498046875, -0.532012939453125, -0.84344482421875
1745502632529, 0.124237060546875, -0.5321807861328125, -0.8386993408203125
1745502632539, 0.1217193603515625, -0.534881591796875, -0.8364715576171875
1745502632549, 0.116973876953125, -0.5364227294921875, -0.83074951171875
1745502632558, 0.1125946044921875, -0.5361328125, -0.832305908203125
1745502632568, 0.108917236328125, -0.5339202880859375, -0.8317413330078125
1745502632578, 0.10394287109375, -0.530120849609375, -0.8325958251953125
1745502632588, 0.1044769287109375, -0.527557373046875, -0.83807373046875
1745502632598, 0.1094207763671875, -0.52679443359375, -0.8413848876953125
1745502632608, 0.11065673828125, -0.52471923828125, -0.84173583984375
1745502632618, 0.1108856201171875, -0.5242919921875, -0.837890625
1745502632628, 0.1085205078125, -0.524566650390625, -0.832275390625
1745502632638, 0.108184814453125, -0.5251617431640625, -0.8281707763671875
1745502632648, 0.1078643798828125, -0.526641845703125, -0.8280181884765625
1745502632658, 0.111114501953125, -0.52520751953125, -0.8309173583984375
1745502632668, 0.1104278564453125, -0.527069091796875, -0.83251953125
1745502632678, 0.1052398681640625, -0.528533935546875, -0.8344268798828125
1745502632688, 0.098663330078125, -0.5264434814453125, -0.833984375
1745502632698, 0.095672607421875, -0.5241241455078125, -0.837158203125
1745502632708, 0.1027069091796875, -0.5203704833984375, -0.8458099365234375
1745502632718, 0.11480712890625, -0.5196990966796875, -0.8560943603515625
1745502632728, 0.11492919921875, -0.5200042724609375, -0.860260009765625
1745502632738, 0.1084442138671875, -0.5207977294921875, -0.8555755615234375
1745502632748, 0.0971832275390625, -0.5218505859375, -0.8499908447265625
1745502632758, 0.0919036865234375, -0.5224456787109375, -0.84710693359375
1745502632768, 0.095428466796875, -0.5243377685546875, -0.84661865234375
1745502632778, 0.1046295166015625, -0.5243377685546875, -0.8461151123046875
1745502632788, 0.1039276123046875, -0.5255279541015625, -0.8432159423828125
1745502632798, 0.0987548828125, -0.5252685546875, -0.8387298583984375
1745502632808, 0.0967864990234375, -0.5232696533203125, -0.83740234375
1745502632818, 0.0983123779296875, -0.522674560546875, -0.835052490234375
1745502632828, 0.09619140625, -0.522674560546875, -0.8317413330078125
1745502632838, 0.0975799560546875, -0.523681640625, -0.8302764892578125
1745502632848, 0.1012725830078125, -0.524139404296875, -0.8300628662109375
1745502632858, 0.112060546875, -0.525543212890625, -0.83551025390625
1745502632868, 0.1146697998046875, -0.528076171875, -0.843231201171875
1745502632877, 0.10894775390625, -0.526947021484375, -0.847930908203125
1745502632887, 0.1023406982421875, -0.522247314453125, -0.844635009765625
1745502632897, 0.096282958984375, -0.515625, -0.8463134765625
1745502632907, 0.0967254638671875, -0.5136871337890625, -0.8536376953125
1745502632917, 0.0996246337890625, -0.513397216796875, -0.85797119140625
1745502632927, 0.1006011962890625, -0.5116119384765625, -0.859222412109375
1745502632937, 0.0980987548828125, -0.5139923095703125, -0.8589935302734375
1745502632947, 0.09466552734375, -0.5200347900390625, -0.8497467041015625
1745502632957, 0.0884552001953125, -0.5246429443359375, -0.83819580078125
1745502632967, 0.0882720947265625, -0.5284423828125, -0.8299102783203125
1745502632977, 0.0975799560546875, -0.532012939453125, -0.82318115234375
1745502632987, 0.098663330078125, -0.5345611572265625, -0.8235321044921875
1745502632997, 0.097808837890625, -0.5324554443359375, -0.82720947265625
1745502633007, 0.097747802734375, -0.5279998779296875, -0.83441162109375
1745502633017, 0.0916290283203125, -0.5241851806640625, -0.839752197265625
1745502633027, 0.089141845703125, -0.5162811279296875, -0.84576416015625
1745502633037, 0.0895843505859375, -0.5087890625, -0.8532562255859375
1745502633047, 0.09771728515625, -0.504150390625, -0.8634490966796875
1745502633057, 0.097930908203125, -0.5035247802734375, -0.8673248291015625
1745502633067, 0.092437744140625, -0.505279541015625, -0.8656463623046875
1745502633077, 0.093231201171875, -0.5048065185546875, -0.8612823486328125
1745502633087, 0.0927276611328125, -0.507568359375, -0.84881591796875
1745502633097, 0.084381103515625, -0.5162200927734375, -0.838623046875
1745502633107, 0.0807342529296875, -0.5209808349609375, -0.834014892578125
1745502633117, 0.08624267578125, -0.521942138671875, -0.8365936279296875
1745502633127, 0.0983428955078125, -0.5233001708984375, -0.8428192138671875
1745502633137, 0.1082763671875, -0.5266571044921875, -0.8477630615234375
1745502633147, 0.100494384765625, -0.5286712646484375, -0.8460540771484375
1745502633157, 0.0876007080078125, -0.526214599609375, -0.842987060546875
1745502633167, 0.087310791015625, -0.5223846435546875, -0.8463592529296875
1745502633177, 0.0927886962890625, -0.5222015380859375, -0.8542633056640625
1745502633187, 0.0983428955078125, -0.52044677734375, -0.8601837158203125
1745502633196, 0.10284423828125, -0.5154266357421875, -0.8648834228515625
1745502633206, 0.1016998291015625, -0.517059326171875, -0.8592529296875
1745502633216, 0.0991973876953125, -0.5178985595703125, -0.8524627685546875
1745502633226, 0.102142333984375, -0.5189361572265625, -0.8481597900390625
1745502633236, 0.1033782958984375, -0.51959228515625, -0.845001220703125
1745502633246, 0.100067138671875, -0.5237884521484375, -0.843902587890625
1745502633256, 0.09271240234375, -0.523345947265625, -0.8446044921875
1745502633266, 0.09326171875, -0.5233612060546875, -0.8486175537109375
1745502633276, 0.097625732421875, -0.52301025390625, -0.8502197265625
1745502633286, 0.095001220703125, -0.520477294921875, -0.8481597900390625
1745502633296, 0.0904693603515625, -0.52117919921875, -0.84429931640625
1745502633306, 0.0879974365234375, -0.5218048095703125, -0.843536376953125
1745502633316, 0.093170166015625, -0.5213623046875, -0.8427734375
1745502633326, 0.0951080322265625, -0.521026611328125, -0.8420562744140625
1745502633336, 0.0928955078125, -0.520721435546875, -0.8447418212890625
1745502633346, 0.092498779296875, -0.519866943359375, -0.8464202880859375
1745502633356, 0.083770751953125, -0.5196075439453125, -0.849029541015625
1745502633366, 0.0678558349609375, -0.5169525146484375, -0.8478546142578125
1745502633376, 0.053466796875, -0.514190673828125, -0.8480987548828125
1745502633386, 0.0572052001953125, -0.505584716796875, -0.8504180908203125
1745502633396, 0.0692138671875, -0.5035247802734375, -0.852264404296875
1745502633406, 0.0825958251953125, -0.5060272216796875, -0.856842041015625
1745502633416, 0.09649658203125, -0.51019287109375, -0.8599090576171875
1745502633426, 0.09808349609375, -0.5124359130859375, -0.8535919189453125
1745502633436, 0.08843994140625, -0.5150299072265625, -0.84527587890625
1745502633446, 0.0765228271484375, -0.51812744140625, -0.8394012451171875
1745502633456, 0.0723724365234375, -0.519195556640625, -0.8355865478515625
1745502633466, 0.0748748779296875, -0.5217742919921875, -0.843109130859375
1745502633476, 0.0760955810546875, -0.5200042724609375, -0.84844970703125
1745502633486, 0.076263427734375, -0.51580810546875, -0.8529815673828125
1745502633496, 0.077178955078125, -0.5144500732421875, -0.8589630126953125
1745502633506, 0.08306884765625, -0.5142364501953125, -0.85931396484375
1745502633515, 0.086944580078125, -0.5121612548828125, -0.8540191650390625
1745502633525, 0.084381103515625, -0.5136260986328125, -0.853607177734375
1745502633535, 0.085906982421875, -0.513427734375, -0.8514862060546875
1745502633545, 0.08441162109375, -0.515380859375, -0.84954833984375
1745502633555, 0.08221435546875, -0.51702880859375, -0.850738525390625
1745502633565, 0.07745361328125, -0.517578125, -0.84991455078125
1745502633575, 0.0766448974609375, -0.51983642578125, -0.852081298828125
1745502633585, 0.0748291015625, -0.5191802978515625, -0.849822998046875
1745502633595, 0.0573577880859375, -0.5264129638671875, -0.8463897705078125
1745502633605, 0.0758056640625, -0.5162506103515625, -0.85516357421875
1745502633615, 0.0810089111328125, -0.5111541748046875, -0.85595703125
1745502633625, 0.0659332275390625, -0.505889892578125, -0.8500213623046875
1745502633635, 0.0527801513671875, -0.5029144287109375, -0.8437957763671875
1745502633645, 0.041778564453125, -0.504730224609375, -0.84991455078125
1745502633655, 0.0393524169921875, -0.500823974609375, -0.854888916015625
1745502633665, 0.03204345703125, -0.495819091796875, -0.8521881103515625
1745502633675, 0.024627685546875, -0.496307373046875, -0.8566131591796875
1745502633685, 0.0326080322265625, -0.4978790283203125, -0.859527587890625
1745502633695, 0.037109375, -0.496185302734375, -0.86138916015625
1745502633705, 0.0274810791015625, -0.4972686767578125, -0.860443115234375
1745502633715, 0.0210113525390625, -0.496185302734375, -0.8574676513671875
1745502633725, 0.027557373046875, -0.4940948486328125, -0.86090087890625
1745502633735, 0.044830322265625, -0.4954681396484375, -0.8660430908203125
1745502633745, 0.0571441650390625, -0.4973602294921875, -0.8644561767578125
1745502633755, 0.0638275146484375, -0.501220703125, -0.8607025146484375
1745502633765, 0.0669708251953125, -0.503021240234375, -0.8559722900390625
1745502633775, 0.0639190673828125, -0.5066070556640625, -0.8548583984375
1745502633785, 0.051300048828125, -0.5149688720703125, -0.8513946533203125
1745502633795, 0.0435028076171875, -0.5131072998046875, -0.8460540771484375
1745502633805, 0.0325164794921875, -0.5110015869140625, -0.846282958984375
1745502633815, 0.02838134765625, -0.505645751953125, -0.850067138671875
1745502633825, 0.0261993408203125, -0.4998321533203125, -0.86041259765625
1745502633834, 0.0294647216796875, -0.4950408935546875, -0.8676300048828125
1745502633844, 0.034698486328125, -0.49200439453125, -0.87548828125
1745502633854, 0.0367889404296875, -0.4927978515625, -0.87982177734375
1745502633864, 0.0393829345703125, -0.4926605224609375, -0.8815155029296875
1745502633874, 0.04217529296875, -0.4905242919921875, -0.8838348388671875
1745502633884, 0.042999267578125, -0.4971923828125, -0.8834686279296875
1745502633894, 0.045379638671875, -0.5031585693359375, -0.883209228515625
1745502633904, 0.0449066162109375, -0.5041351318359375, -0.8787994384765625
1745502633914, 0.0423126220703125, -0.5102691650390625, -0.870819091796875
1745502633924, 0.0467376708984375, -0.5117034912109375, -0.859375
1745502633934, 0.043060302734375, -0.5145111083984375, -0.8516693115234375
1745502633944, 0.03765869140625, -0.5154266357421875, -0.8454742431640625
1745502633954, 0.037994384765625, -0.5139312744140625, -0.8399810791015625
1745502633964, 0.046600341796875, -0.5136260986328125, -0.8376617431640625
1745502633974, 0.0481414794921875, -0.5139923095703125, -0.83526611328125
1745502633984, 0.042694091796875, -0.518463134765625, -0.8314056396484375
1745502633994, 0.037017822265625, -0.5081634521484375, -0.83770751953125
1745502634004, 0.0347900390625, -0.4962158203125, -0.84503173828125
1745502634014, 0.02899169921875, -0.49273681640625, -0.85040283203125
1745502634024, 0.0157928466796875, -0.4999542236328125, -0.8672332763671875
1745502634034, 0.024688720703125, -0.5310821533203125, -0.8742218017578125
1745502634044, -0.0172271728515625, -0.4844207763671875, -0.8888702392578125
1745502634054, -0.0078582763671875, -0.4208221435546875, -0.890594482421875
1745502634064, 0.102569580078125, -0.3306884765625, -0.864898681640625
1745502634074, 0.0402679443359375, -0.4044952392578125, -0.88018798828125
1745502634084, -0.04595947265625, -0.5092620849609375, -0.89276123046875
1745502634094, -0.0521392822265625, -0.5339813232421875, -0.8833770751953125
1745502634104, -0.0383453369140625, -0.541534423828125, -0.8984222412109375
1745502634114, -0.05865478515625, -0.4801483154296875, -0.898406982421875
1745502634124, -0.0587615966796875, -0.449462890625, -0.8823089599609375
1745502634134, -0.04010009765625, -0.4456939697265625, -0.8922882080078125
1745502634144, -0.04608154296875, -0.487701416015625, -0.92352294921875
1745502634153, -0.023651123046875, -0.4955596923828125, -0.9265289306640625
1745502634163, 0.026214599609375, -0.482330322265625, -0.90673828125
1745502634173, 0.091949462890625, -0.4704437255859375, -0.9053955078125
1745502634183, 0.15667724609375, -0.474822998046875, -0.93707275390625
1745502634193, 0.13861083984375, -0.5095062255859375, -0.9733734130859375
1745502634203, 0.12646484375, -0.5399017333984375, -0.99163818359375
1745502634213, 0.1473541259765625, -0.5739288330078125, -0.994232177734375
1745502634223, 0.19537353515625, -0.6060638427734375, -0.9980316162109375
1745502634233, 0.278656005859375, -0.6161041259765625, -0.9913787841796875
1745502634243, 0.319305419921875, -0.6208343505859375, -0.99859619140625
1745502634253, 0.298553466796875, -0.649566650390625, -1.016876220703125
1745502634263, 0.3111572265625, -0.6821746826171875, -1.002838134765625
1745502634273, 0.341796875, -0.70147705078125, -1.0107269287109375
1745502634283, 0.3588104248046875, -0.6815948486328125, -1.0256500244140625
1745502634293, 0.3691253662109375, -0.643646240234375, -1.062591552734375
1745502634303, 0.4007568359375, -0.5867462158203125, -1.1343994140625
1745502634313, 0.428253173828125, -0.5398712158203125, -1.22821044921875
1745502634323, 0.4372100830078125, -0.4692230224609375, -1.327789306640625
1745502634333, 0.3628692626953125, -0.4151458740234375, -1.4250640869140625
1745502634343, 0.2158660888671875, -0.40350341796875, -1.441253662109375
1745502634353, 0.1682281494140625, -0.316558837890625, -1.372467041015625
1745502634363, 0.2158050537109375, -0.188232421875, -1.249237060546875
1745502634373, 0.245208740234375, -0.1241607666015625, -1.1111907958984375
1745502634383, 0.2857208251953125, -0.1184234619140625, -1.0057373046875
1745502634393, 0.3372344970703125, -0.1173553466796875, -0.9461822509765625
1745502634403, 0.3062744140625, -0.12371826171875, -0.86419677734375
1745502634413, 0.2265167236328125, -0.1424560546875, -0.7627105712890625
1745502634423, 0.1741485595703125, -0.180755615234375, -0.65045166015625
1745502634433, 0.115234375, -0.2507171630859375, -0.5121612548828125
1745502634443, 0.0592193603515625, -0.331146240234375, -0.374755859375
1745502634453, 0.0087127685546875, -0.392791748046875, -0.24334716796875
1745502634463, -0.02520751953125, -0.4384765625, -0.1028594970703125
1745502634472, -0.023956298828125, -0.4737548828125, 0.0340576171875
1745502634482, -0.0006256103515625, -0.5081329345703125, 0.1462249755859375
1745502634492, 0.070953369140625, -0.5720672607421875, 0.24822998046875
1745502634502, 0.1758575439453125, -0.6598358154296875, 0.3578948974609375
1745502634512, 0.22265625, -0.7618255615234375, 0.4669647216796875
1745502634522, 0.1652679443359375, -0.848175048828125, 0.5540008544921875
1745502634532, 0.1374359130859375, -0.907989501953125, 0.602996826171875
1745502634542, 0.20989990234375, -0.919158935546875, 0.585357666015625
1745502634552, 0.27886962890625, -0.9254913330078125, 0.57421875
1745502634562, 0.2835235595703125, -0.9347381591796875, 0.48406982421875
1745502634572, 0.3325653076171875, -0.9087982177734375, 0.3986663818359375
1745502634582, 0.3692779541015625, -0.9062652587890625, 0.353851318359375
1745502634592, 0.298828125, -0.9327239990234375, 0.3395538330078125
1745502634602, 0.207366943359375, -0.9489898681640625, 0.355438232421875
1745502634612, 0.163787841796875, -0.9392852783203125, 0.387969970703125
1745502634622, 0.1219329833984375, -0.9200286865234375, 0.4094696044921875
1745502634632, 0.0978851318359375, -0.893707275390625, 0.4107513427734375
1745502634642, 0.075347900390625, -0.8838348388671875, 0.38336181640625
1745502634652, 0.028106689453125, -0.8604736328125, 0.3432769775390625
1745502634662, 0.022796630859375, -0.80145263671875, 0.3200836181640625
1745502634672, 0.0614471435546875, -0.7490386962890625, 0.3208770751953125
1745502634682, 0.0685577392578125, -0.74200439453125, 0.364654541015625
1745502634692, 0.0428009033203125, -0.737518310546875, 0.459991455078125
1745502634702, 0.026611328125, -0.715667724609375, 0.57977294921875
1745502634712, -0.0014495849609375, -0.7054443359375, 0.6915740966796875
1745502634722, -0.0048370361328125, -0.6865692138671875, 0.8020172119140625
1745502634732, -0.001129150390625, -0.6569061279296875, 0.8627166748046875
1745502634742, -0.0019683837890625, -0.6144256591796875, 0.8819427490234375
1745502634752, -0.008087158203125, -0.576171875, 0.8632659912109375
1745502634762, -0.0173797607421875, -0.5379791259765625, 0.8243408203125
1745502634772, -0.006683349609375, -0.490203857421875, 0.8237762451171875
1745502634782, -0.0106048583984375, -0.5467376708984375, 0.864715576171875
1745502634791, 0.0586090087890625, -0.5224761962890625, 0.8983001708984375
1745502634801, 0.0279388427734375, -0.551849365234375, 0.84027099609375
1745502634811, 0.117889404296875, -0.555328369140625, 0.8106231689453125
1745502634821, 0.2244110107421875, -0.5482330322265625, 0.8259124755859375
1745502634831, 0.2522430419921875, -0.5550537109375, 0.87945556640625
1745502634841, 0.204315185546875, -0.560455322265625, 0.97259521484375
1745502634851, 0.1435546875, -0.555755615234375, 1.0467376708984375
1745502634861, 0.12396240234375, -0.5615997314453125, 1.0702362060546875
1745502634871, 0.14642333984375, -0.6093902587890625, 1.021728515625
1745502634881, 0.204193115234375, -0.670440673828125, 0.949005126953125
1745502634891, 0.26922607421875, -0.7152252197265625, 0.858612060546875
1745502634901, 0.31549072265625, -0.7744140625, 0.748565673828125
1745502634911, 0.34686279296875, -0.852508544921875, 0.54730224609375
1745502634921, 0.3516082763671875, -0.953369140625, 0.561981201171875
1745502634931, 0.417327880859375, -0.9302215576171875, 0.5939788818359375
1745502634941, 0.431427001953125, -0.9018096923828125, 0.657958984375
1745502634951, 0.38519287109375, -0.8895263671875, 0.7549896240234375
1745502634961, 0.3233184814453125, -0.8367462158203125, 0.8527984619140625
1745502634971, 0.2628173828125, -0.7618560791015625, 0.9523468017578125
1745502634981, 0.18121337890625, -0.6977386474609375, 1.04339599609375
1745502634991, 0.128265380859375, -0.611480712890625, 1.114501953125
1745502635001, 0.1082763671875, -0.516815185546875, 1.13421630859375
1745502635011, 0.118560791015625, -0.441436767578125, 1.142730712890625
1745502635021, 0.1412353515625, -0.3656158447265625, 1.18402099609375
1745502635031, 0.1499176025390625, -0.2796783447265625, 1.243316650390625
1745502635041, 0.124664306640625, -0.21685791015625, 1.339202880859375
1745502635051, 0.0388336181640625, -0.1493377685546875, 1.4449615478515625
1745502635061, 0.01605224609375, -0.07464599609375, 1.5545654296875
1745502635071, 0.0287017822265625, 0.0113067626953125, 1.6007843017578125
1745502635081, -0.0040435791015625, 0.0354766845703125, 1.6632537841796875
1745502635091, -0.0461883544921875, 0.0476837158203125, 1.7265625
1745502635101, -0.0646820068359375, 0.0536041259765625, 1.7904510498046875
1745502635110, -0.0471649169921875, 0.0697174072265625, 1.8745574951171875
1745502635120, -0.0367279052734375, 0.106689453125, 1.858489990234375
1745502635130, -0.034332275390625, 0.0999908447265625, 1.790069580078125
1745502635140, -0.0298614501953125, 0.1051483154296875, 1.687530517578125
1745502635150, -0.002471923828125, 0.1186981201171875, 1.561309814453125
1745502635160, 0.028411865234375, 0.11700439453125, 1.4167327880859375
1745502635170, 0.0209503173828125, 0.1186065673828125, 1.30377197265625
1745502635180, -0.0085601806640625, 0.1330413818359375, 1.2364959716796875
1745502635190, -0.044769287109375, 0.139312744140625, 1.182647705078125
1745502635200, -0.113739013671875, 0.1356201171875, 1.1162109375
1745502635210, -0.1324005126953125, 0.146759033203125, 1.0344696044921875
1745502635220, -0.1383819580078125, 0.1570587158203125, 0.9581756591796875
1745502635230, -0.110870361328125, 0.157867431640625, 0.880615234375
1745502635240, -0.0287017822265625, 0.16033935546875, 0.8506317138671875
1745502635250, 0.025604248046875, 0.165924072265625, 0.8714141845703125
1745502635260, 0.0498809814453125, 0.1763916015625, 0.890960693359375
1745502635270, 0.0619049072265625, 0.1837310791015625, 0.9194183349609375
1745502635280, 0.029754638671875, 0.2083892822265625, 0.9327239990234375
1745502635290, -0.0144805908203125, 0.2161102294921875, 0.9376373291015625
1745502635300, -0.0326690673828125, 0.19854736328125, 0.9665069580078125
1745502635310, -0.0250396728515625, 0.1767425537109375, 1.0154266357421875
1745502635320, 0.0332183837890625, 0.1656494140625, 1.0631256103515625
1745502635330, 0.1171417236328125, 0.13897705078125, 1.0615997314453125
1745502635340, 0.17974853515625, 0.1084136962890625, 1.020111083984375
1745502635350, 0.170135498046875, 0.0745697021484375, 0.950927734375
1745502635360, 0.1446990966796875, 0.031982421875, 0.897369384765625
1745502635370, 0.1277618408203125, 0.032958984375, 0.8743743896484375
1745502635380, 0.08709716796875, 0.0124359130859375, 0.8386993408203125
1745502635390, 0.0546112060546875, -0.040740966796875, 0.78765869140625
1745502635400, 0.0509490966796875, -0.07861328125, 0.740692138671875
1745502635410, 0.0879364013671875, -0.1153564453125, 0.7307586669921875
1745502635419, 0.123626708984375, -0.1501617431640625, 0.7024383544921875
1745502635429, 0.1025543212890625, -0.194793701171875, 0.6558380126953125
1745502635439, 0.048919677734375, -0.24005126953125, 0.6118316650390625
1745502635449, -0.0052032470703125, -0.25274658203125, 0.536163330078125
1745502635459, -0.0464630126953125, -0.2855377197265625, 0.472747802734375
1745502635469, -0.061920166015625, -0.3114776611328125, 0.457977294921875
1745502635479, -0.1011505126953125, -0.3092193603515625, 0.433563232421875
1745502635489, -0.1587371826171875, -0.3120880126953125, 0.3871307373046875
1745502635499, -0.1909942626953125, -0.339202880859375, 0.380279541015625
1745502635509, -0.2357940673828125, -0.3280029296875, 0.3521270751953125
1745502635519, -0.302398681640625, -0.346466064453125, 0.3052978515625
1745502635529, -0.390472412109375, -0.38604736328125, 0.2581329345703125
1745502635539, -0.46368408203125, -0.3832855224609375, 0.20751953125
1745502635549, -0.5196075439453125, -0.375946044921875, 0.2029571533203125
1745502635559, -0.5182952880859375, -0.3598785400390625, 0.2359161376953125
1745502635569, -0.5049896240234375, -0.3599853515625, 0.23406982421875
1745502635579, -0.5319366455078125, -0.3712158203125, 0.1956634521484375
1745502635589, -0.5544891357421875, -0.3894805908203125, 0.191650390625
1745502635599, -0.586822509765625, -0.4015045166015625, 0.17803955078125
1745502635609, -0.675628662109375, -0.4121856689453125, 0.12908935546875
1745502635619, -0.7804718017578125, -0.417236328125, 0.0466156005859375
1745502635629, -0.898773193359375, -0.426727294921875, -0.079803466796875
1745502635639, -1.0116424560546875, -0.4737701416015625, -0.22509765625
1745502635649, -1.031280517578125, -0.53387451171875, -0.299957275390625
1745502635659, -0.9690704345703125, -0.569366455078125, -0.3504180908203125
1745502635669, -0.9322357177734375, -0.63677978515625, -0.393890380859375
1745502635679, -0.8957672119140625, -0.735443115234375, -0.3861541748046875
1745502635689, -0.828338623046875, -0.8243560791015625, -0.3138427734375
1745502635699, -0.760467529296875, -0.8845977783203125, -0.2539825439453125
1745502635709, -0.7147979736328125, -0.96484375, -0.22271728515625
1745502635719, -0.7087860107421875, -1.058868408203125, -0.171600341796875
1745502635729, -0.6915130615234375, -1.1303253173828125, -0.1224365234375
1745502635738, -0.6806182861328125, -1.182159423828125, -0.044219970703125
1745502635748, -0.6841278076171875, -1.2092437744140625, 0.05010986328125
1745502635758, -0.707916259765625, -1.212890625, 0.1365203857421875
1745502635768, -0.6834564208984375, -1.191253662109375, 0.1917572021484375
1745502635778, -0.6716156005859375, -1.1987152099609375, 0.321563720703125
