index,time,acc x,acc y,acc z,gyro x,gyro y,gyro z,mag x,mag y,mag z
0,0,0.137847900390625,-0.73968505859375,-0.540130615234375,0.46268215775489807,-1.3450939655303955,-0.1806720495223999,0,0,0
1,0.05,0.0968017578125,-0.907745361328125,-0.4555511474609375,0.269765704870224,-0.2994743287563324,0.7640331983566284,409.5178527832031,6.4621734619140625,-325.3548889160156
2,0.1,-0.0319976806640625,-1.015350341796875,-0.4586334228515625,-0.3582814633846283,0.6057309508323669,0.30618762969970703,408.4853210449219,5.1664276123046875,-325.57452392578125
3,0.15,0.13671875,-0.92529296875,-0.3953857421875,-0.22456279397010803,0.09014960378408432,-0.024472054094076157,408.75726318359375,5.0605010986328125,-325.8061828613281
4,0.2,0.1088104248046875,-0.915679931640625,-0.524749755859375,0.42323702573776245,-0.5347949862480164,0.28753378987312317,409.07818603515625,5.6790313720703125,-325.8724670410156
5,0.249,-0.02008056640625,-1.005859375,-0.3965301513671875,0.5107452869415283,-0.6905217170715332,0.31719714403152466,408.13543701171875,5.2839813232421875,-325.9650573730469
6,0.299,-0.0532379150390625,-0.9247283935546875,-0.449188232421875,0.6354065537452698,-0.3776197135448456,0.13910169899463654,407.1995849609375,3.9617462158203125,-325.8833312988281
7,0.349,0.02978515625,-0.8643798828125,-0.3463897705078125,0.506436824798584,-0.32821783423423767,0.10731127858161926,406.35552978515625,2.6594696044921875,-325.727783203125
8,0.399,-0.021392822265625,-0.8516387939453125,-0.3191070556640625,0.7144760489463806,-0.19939805567264557,0.11586641520261765,405.8801574707031,1.889617919921875,-325.08782958984375
9,0.449,-0.065460205078125,-0.923736572265625,-0.2103424072265625,0.2170713245868683,-0.4307630956172943,-0.08339502662420273,405.47039794921875,0.6539764404296875,-324.2970275878906
10,0.499,-0.025787353515625,-0.868408203125,-0.1862335205078125,0.1905726045370102,-0.32441216707229614,-0.4349437355995178,405.10296630859375,0.3232574462890625,-324.2135314941406
11,0.548,0.013763427734375,-0.9363250732421875,-0.1481475830078125,-0.35220837593078613,-0.25836578011512756,-0.2635040879249573,405.10687255859375,0.2016143798828125,-324.3160400390625
12,0.598,0.075225830078125,-0.924102783203125,-0.2597198486328125,-0.594680666923523,-0.34915825724601746,-0.1692609339952469,405.2769775390625,1.15155029296875,-324.73394775390625
13,0.648,-0.0089111328125,-0.967437744140625,-0.4304351806640625,-0.409635990858078,-0.28535744547843933,-0.11928245425224304,404.98492431640625,2.32708740234375,-325.7788391113281
14,0.698,0.0264434814453125,-0.9258270263671875,-0.3675689697265625,-0.5493369102478027,-0.0358235128223896,0.25170865654945374,404.90966796875,2.92327880859375,-326.7142028808594
15,0.748,-0.13824462890625,-0.9150238037109375,-0.6502532958984375,-0.27858689427375793,0.8148447275161743,0.33241844177246094,404.86700439453125,3.92529296875,-327.42425537109375
16,0.798,0.0311737060546875,-0.9688262939453125,-0.2615203857421875,-0.05718312785029411,0.14382241666316986,0.25364959239959717,406.7076721191406,4.43463134765625,-327.1070251464844
17,0.847,-0.04925537109375,-0.8630218505859375,-0.3602142333984375,0.6215460896492004,-1.20796537399292,-0.19168607890605927,407.7906188964844,4.175079345703125,-327.1170654296875
18,0.897,0.03802490234375,-0.94183349609375,-0.291107177734375,0.2683510184288025,-0.5555420517921448,-0.438440203666687,406.8450927734375,4.03692626953125,-327.44281005859375
19,0.947,0.108306884765625,-0.9525299072265625,-0.357421875,-0.08099045604467392,-0.01926477439701557,-0.102016381919384,406.8756408691406,3.57342529296875,-327.7392578125
20,0.997,0.06634521484375,-1.018951416015625,-0.2477874755859375,0.28041380643844604,-0.44362643361091614,-0.4024486541748047,407.11566162109375,3.649200439453125,-327.62615966796875
21,1.047,-0.064483642578125,-0.8836822509765625,-0.400238037109375,-0.8955414295196533,-0.2838706076145172,-0.4871198534965515,406.94488525390625,3.364166259765625,-327.8743896484375
22,1.097,0.1054229736328125,-0.890289306640625,-0.4806060791015625,-0.0656338706612587,-0.12547670304775238,0.6660568714141846,406.1347961425781,4.73052978515625,-328.237060546875
23,1.146,-0.060272216796875,-0.948150634765625,-0.4472503662109375,-0.10060064494609833,0.26101455092430115,-0.02953552082180977,404.95556640625,4.7326507568359375,-328.6327819824219
24,1.196,0.02642822265625,-0.932159423828125,-0.4444122314453125,0.24526195228099823,0.5251346230506897,0.09593931585550308,405.1377258300781,4.5390625,-328.76312255859375
25,1.246,-0.0541229248046875,-0.8882598876953125,-0.3101348876953125,0.6327491998672485,-0.7607071995735168,0.2679518163204193,406.13970947265625,4.0892181396484375,-328.107421875
26,1.296,-0.1879119873046875,-0.8975982666015625,-0.44195556640625,1.3319251537322998,-0.3871367871761322,-0.261888325214386,405.64434814453125,3.2520904541015625,-328.0876770019531
27,1.346,0.0288543701171875,-0.93487548828125,-0.11553955078125,0.14224448800086975,0.5552706718444824,-0.032523587346076965,405.0284423828125,1.454315185546875,-326.6241455078125
28,1.396,-0.0584564208984375,-0.98138427734375,-0.3688201904296875,0.14100877940654755,0.7097856998443604,-0.039449404925107956,406.2850341796875,0.918426513671875,-325.75616455078125
29,1.445,0.0803680419921875,-0.99066162109375,-0.08258056640625,0.3512352705001831,0.6780016422271729,-0.384456604719162,407.5352783203125,0.728973388671875,-324.99005126953125
30,1.495,0.080902099609375,-0.9285430908203125,-0.2695159912109375,0.6804549694061279,0.07101345807313919,-0.2854250967502594,409.0928649902344,0.467498779296875,-323.96722412109375
31,1.545,0.027191162109375,-0.9777984619140625,-0.1972198486328125,0.478712260723114,-0.28795456886291504,0.13570350408554077,409.53594970703125,-0.0085296630859375,-323.0821838378906
32,1.595,0.00079345703125,-1.0239410400390625,-0.2009124755859375,0.10258603096008301,0.3566281497478485,-0.00936047825962305,409.0097351074219,-0.7613677978515625,-322.62249755859375
33,1.645,0.0615386962890625,-0.96014404296875,-0.2058258056640625,-0.10194633901119232,-0.10627264529466629,-0.18450166285037994,409.727783203125,-0.86212158203125,-322.06353759765625
34,1.695,0.0292205810546875,-0.9705657958984375,-0.226806640625,0.18052157759666443,-0.10081875324249268,-0.11174677312374115,410.1379089355469,-0.57861328125,-322.3196105957031
35,1.744,0.0562896728515625,-0.9921417236328125,-0.10833740234375,-0.13356071710586548,-0.09069395065307617,-0.02490588277578354,410.09649658203125,-0.8223419189453125,-322.37115478515625
36,1.794,0.06768798828125,-0.9474945068359375,-0.222137451171875,0.025788987055420876,-0.08304162323474884,-0.06871940940618515,410.08984375,-0.8681488037109375,-322.3033447265625
37,1.844,0.037811279296875,-0.9827117919921875,-0.193572998046875,0.0008793757879175246,-0.030009031295776367,-0.029152026399970055,409.7945861816406,-0.7674713134765625,-322.3714904785156
38,1.894,0.0289459228515625,-0.998870849609375,-0.3841705322265625,0.030969899147748947,0.6836949586868286,-0.1815362423658371,409.90570068359375,-0.6264801025390625,-322.43231201171875
39,1.944,-0.063690185546875,-1.1572113037109375,-0.5297698974609375,0.9981013536453247,0.6578702926635742,-0.574498176574707,410.94659423828125,-0.4047393798828125,-321.502685546875
40,1.994,0.134918212890625,-1.3372955322265625,-0.8433685302734375,3.5309395790100098,-0.5473810434341431,-0.6349790692329407,412.81982421875,-1.379241943359375,-319.68695068359375
41,2.043,0.8627166748046875,-0.950592041015625,-0.1049041748046875,7.66758394241333,-0.6418657302856445,0.07600129395723343,413.97161865234375,-4.1970367431640625,-313.9013977050781
42,2.093,2.1497955322265625,-0.0470733642578125,1.286834716796875,8.633310317993164,0.027908597141504288,0.8149073123931885,414.7367858886719,-8.560409545898438,-301.56982421875
43,2.143,5.8695068359375,1.2425537109375,1.9319000244140625,7.787344932556152,1.5929511785507202,3.667942523956299,413.9785461425781,-8.12274169921875,-285.09417724609375
44,2.193,1.9310302734375,4.0414276123046875,0.8779144287109375,4.459518909454346,-0.4907393455505371,6.284853935241699,405.52008056640625,-6.5431365966796875,-268.8087158203125
45,2.243,-12.251327514648438,-2.046356201171875,-1.5946502685546875,0.026619359850883484,3.8762102127075195,13.26153564453125,395.18975830078125,-18.374252319335938,-245.9908447265625
46,2.293,-3.375762939453125,0.159332275390625,2.1558990478515625,-0.691874086856842,-4.712329864501953,-3.0680599212646484,368.4891357421875,-27.159500122070312,-230.75936889648438
47,2.342,-4.767608642578125,2.5796356201171875,0.1364288330078125,-1.27571439743042,-1.617390751838684,-5.561948299407959,388.9849853515625,-21.37548828125,-231.7090606689453
48,2.392,-0.21588134765625,1.75738525390625,0.618316650390625,-4.53464937210083,-0.3221468925476074,-3.8368935585021973,396.6771545410156,-12.429031372070312,-246.99948120117188
49,2.442,4.8390655517578125,-2.3301544189453125,3.1420135498046875,-5.2527689933776855,-0.7730389833450317,-0.5301299095153809,403.24810791015625,-5.4435577392578125,-266.80535888671875
50,2.492,3.4769134521484375,0.76885986328125,-1.571014404296875,2.0315165519714355,-4.031822681427002,0.6921331882476807,408.779052734375,-7.7996063232421875,-279.7547607421875
51,2.542,-0.0500640869140625,-1.5656585693359375,1.9202117919921875,-0.5961587429046631,-0.9443854093551636,1.168143391609192,410.52459716796875,-7.187652587890625,-282.55108642578125
52,2.592,-0.150909423828125,-0.6356201171875,0.5623931884765625,-1.7886322736740112,-1.3795839548110962,1.0926156044006348,408.5458068847656,-8.481597900390625,-282.8006896972656
53,2.641,0.3116455078125,-0.4425048828125,0.81964111328125,-4.913828372955322,0.3732191324234009,-0.7325602173805237,407.09088134765625,-10.223861694335938,-287.35614013671875
54,2.691,0.4552764892578125,-0.486602783203125,0.175750732421875,-6.145117282867432,1.071225881576538,-0.08899591863155365,407.4897766113281,-10.254852294921875,-296.5939025878906
55,2.741,0.42120361328125,-1.1357574462890625,0.1706085205078125,-4.171812057495117,1.1768532991409302,0.15264306962490082,408.09967041015625,-8.566818237304688,-307.88623046875
56,2.791,0.186920166015625,-1.416046142578125,-0.374969482421875,-4.330430030822754,1.407366394996643,-0.09799473732709885,408.19989013671875,-4.955322265625,-314.6980895996094
57,2.841,0.153411865234375,-1.1269378662109375,-0.3368072509765625,-2.5653767585754395,0.5259923934936523,-1.2558921575546265,409.5848083496094,-0.1529998779296875,-320.14703369140625
58,2.891,0.3275299072265625,-0.465240478515625,-0.2823333740234375,-1.8108768463134766,0.9030539393424988,-1.7800089120864868,412.02020263671875,4.9708251953125,-322.2615966796875
59,2.94,0.3975830078125,-0.284759521484375,0.1288604736328125,-1.577040672302246,0.8318274617195129,-0.3598940074443817,414.79730224609375,9.559173583984375,-323.3050537109375
60,2.99,0.3668975830078125,-0.386383056640625,-0.25775146484375,-0.6514574289321899,-0.5850397348403931,-0.3076603412628174,416.05133056640625,12.22198486328125,-323.1588134765625
61,3.04,0.6737213134765625,-0.6013946533203125,-0.358245849609375,-0.0695125013589859,0.04024515673518181,0.42315950989723206,415.2467041015625,13.528884887695312,-324.1319580078125
62,3.09,0.516143798828125,-1.2740020751953125,-0.894073486328125,-0.7104650735855103,-0.80179363489151,1.055673360824585,414.41827392578125,13.18450927734375,-324.9198913574219
63,3.14,0.2598419189453125,-1.25543212890625,-1.1617584228515625,0.06705626845359802,0.06064150854945183,0.40420791506767273,412.17333984375,12.79449462890625,-326.7159118652344
64,3.19,0.2250213623046875,-0.9417266845703125,-0.54534912109375,1.0151466131210327,0.8102558255195618,0.2289583534002304,411.7197265625,12.10211181640625,-326.4786376953125
65,3.239,0.357421875,-0.700286865234375,-0.0180511474609375,0.27426058053970337,0.7194143533706665,-0.17857959866523743,413.05419921875,10.103988647460938,-324.786376953125
66,3.289,0.3867950439453125,-0.5679168701171875,-0.1800384521484375,-0.5803888440132141,0.3371516764163971,0.0586601160466671,414.14813232421875,9.82952880859375,-323.895751953125
67,3.339,0.354217529296875,-0.7021026611328125,-0.3284454345703125,-0.5341765880584717,0.17893458902835846,0.4944576621055603,414.6758728027344,10.488510131835938,-323.7181396484375
68,3.389,0.325927734375,-1.0379486083984375,-0.462493896484375,-1.577286720275879,-0.5600864887237549,0.6247125864028931,413.9916076660156,10.736343383789062,-324.91204833984375
