index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z,user input
222,13.563,0.121307373046875,-1.6809844970703125,0.5385284423828125,0.4290867769017668,0.15544858022650096,0.9784011234921466,0
223,13.613,0.1978607177734375,-1.1798553466796875,0.564727783203125,0.42551833194874755,0.13757625865533454,0.9687553644605418,0
224,13.663,0.7307891845703125,-0.321502685546875,0.398834228515625,0.7785444861319263,0.1161082558161337,0.8188477508734877,0
225,13.713,0.935821533203125,-0.024322509765625,0.2550506591796875,0.9954836874858952,0.08957874963317071,0.9645059922924039,0
226,13.763,-0.0963897705078125,-1.06329345703125,0.167266845703125,0.1553991030752643,0.1149635058766465,-0.08919389972333093,0
227,13.813,0.1141357421875,-1.130126953125,0.625762939453125,0.20499233740883435,0.09653511538127901,-0.08167761805203769,0
228,13.862,0.5244293212890625,-0.6048583984375,0.34228515625,0.49250284215403994,0.05398174280995804,0.6023393173378552,0
229,13.912,0.076507568359375,-1.0166473388671875,0.818817138671875,0.5091228359752995,-0.008299851978990786,0.6350319559541553,0
230,13.962,-0.570587158203125,-1.5709991455078125,0.91754150390625,0.44375799034159635,-0.08040440597217886,0.6300449204830267,0
231,14.012,0.453857421875,-1.2657928466796875,0.5732879638671875,0.4331405688067364,-0.14404403701955631,0.5363611973291253,0
232,14.181,2.0967559814453125,0.7894134521484375,1.07843017578125,0.6038035369950485,-0.23821259411916806,0.6368332119469962,0
233,14.371,-0.6608734130859375,2.3956451416015625,-0.843109130859375,0.197395757990502,-0.2562035651703586,0.3767603205389897,0
234,14.421,0.6555328369140625,-0.6487274169921875,0.907470703125,0.22303269528845504,-0.18684775859395225,0.2684697990459275,0
235,14.471,0.93072509765625,-0.019622802734375,0.97552490234375,0.04446289067231668,-0.1606653037647641,0.15528676647078973,1
236,14.52,1.912261962890625,-0.3462677001953125,-0.3486328125,-0.18331531490671635,-0.09932415526448539,0.091480642940476,0
237,14.74,2.0964508056640625,0.6640625,0.70147705078125,0.0020044747464068573,-0.16616879297263484,0.1833306045059079,0
238,14.879,-2.0008544921875,0.7468414306640625,2.638519287109375,0.2133825590471912,0.022150032091163997,0.1914992125135182,0
239,14.969,-2.1896209716796875,-0.027557373046875,2.5369415283203125,0.13301542021944077,0.08406724673514443,0.018036550367171073,1
240,15.019,-0.1947021484375,-0.0130615234375,-0.458740234375,-0.9995949020475278,0.1356018664477426,-0.3905604009170247,0
241,15.069,0.8286895751953125,-0.22406005859375,0.778900146484375,-0.9983581219523024,0.13727525969517815,-0.5043488489904238,0
242,15.119,1.3074493408203125,-0.454315185546875,0.51043701171875,-0.9827313273807594,0.142382958965951,-0.545354521235528,0
243,15.168,1.33282470703125,-0.333099365234375,0.766571044921875,-0.9553225392254009,0.14390248697478317,-0.5569874303229678,0
244,15.218,1.1198883056640625,-0.3864593505859375,0.267669677734375,-0.9202881450879773,0.17485525321912126,-0.5300002174750412,0
245,15.268,0.7972564697265625,-0.653472900390625,0.57110595703125,-0.8967875144437297,0.16349841213558786,-0.4551247421497362,0
246,15.318,0.08258056640625,-1.172821044921875,0.393585205078125,-0.8707329851687926,0.19924876397863744,-0.3771102926143202,0
247,15.368,-0.121917724609375,-1.56756591796875,0.1959381103515625,-0.8814596614697481,0.24554288022929638,-0.31493805157126814,0
248,15.418,-0.05078125,-1.377197265625,0.5063934326171875,-0.878742361340533,0.2738543377513883,-0.2807979898164271,0
249,15.467,0.2180633544921875,-0.759033203125,0.152740478515625,0.19727573004065194,0.24747617359171745,0.2710979860952826,0
250,15.517,0.653564453125,-0.33526611328125,0.2570037841796875,0.608381494126761,0.22400954802090334,0.8398373806269033,0
251,15.567,-0.101959228515625,-0.7639617919921875,0.2072601318359375,0.2618318786163688,0.1443449150765199,-0.12774979470470796,0
252,15.617,-1.638397216796875,-1.858489990234375,-0.470123291015625,0.08966278906829267,0.0275885748329214,-0.04923983131938984,0
253,15.667,-0.09527587890625,-0.9846954345703125,-0.3134765625,-0.30334809798694473,-0.21758192446217506,-0.09180812781538221,0
254,15.717,0.318267822265625,-0.401580810546875,-1.1623077392578125,-0.39062535924562747,-0.20723654309110043,-0.19258464385375582,0
255,15.767,0.7904510498046875,-0.184326171875,0.0290069580078125,0.1554544422240058,-0.006815130243444323,0.9732505284775339,0
256,15.816,-0.256744384765625,-1.0440521240234375,0.6462860107421875,0.35819232507001114,0.1464534656438245,0.9890914657486394,0
257,15.866,-0.9534759521484375,-1.7182769775390625,-0.5296173095703125,0.2385521736393878,0.019145654192990493,0.9941438832630788,0
258,15.916,-0.1953125,-1.2386474609375,-0.1340179443359375,0.09506508572507787,-0.17330540024614483,0.9861664982278374,0
259,15.966,0.5364837646484375,-0.464263916015625,-0.2003326416015625,-0.3961943760368533,-0.3043252772577433,0.7277148075969061,0
260,16.016,0.28338623046875,-0.5017242431640625,0.0440216064453125,0.08740484591764476,-0.2401436333046967,0.49036915850168805,0
261,16.066,-0.7147979736328125,-1.0969390869140625,-0.7390594482421875,0.15572008184007524,-0.13857857619889188,0.5413252664347973,0
262,16.115,-0.6308441162109375,-1.4938201904296875,-0.6529693603515625,0.2663210204242069,-0.14361997377949487,0.524393850489954,0
263,16.165,-0.1544342041015625,-1.137237548828125,-0.13433837890625,0.2836452591536425,-0.2536587140124987,0.494775264515826,0
264,16.215,0.17144775390625,-0.7170867919921875,0.4092864990234375,0.49570301985857124,-0.2954201999915771,0.20331029223278335,0
265,16.265,-0.16363525390625,-0.7580718994140625,0.31903076171875,0.38789443098787163,-0.25980657583410316,-0.19513184028345132,0
266,16.315,-0.2056732177734375,-0.8530426025390625,-0.0341339111328125,-0.039982314051377844,-0.266475933722126,-0.2342118130942395,0
267,16.365,0.0768585205078125,-0.669647216796875,-0.619903564453125,-0.679325333844958,-0.26433082678707004,0.08392873793698395,0
268,16.415,0.3652496337890625,-0.4630889892578125,-0.150054931640625,-0.3082517270135454,-0.222618424705889,0.6001624861296375,0
269,16.464,0.0878753662109375,-0.637725830078125,0.8419952392578125,0.7971602024347852,-0.13922677204691533,0.08290969031982767,0
270,16.514,-0.286376953125,-0.677490234375,1.2038421630859375,0.8352139989151849,0.02288834401949175,0.20063833338327342,0
271,16.564,-1.397613525390625,-1.3185272216796875,1.1767120361328125,0.8190284396254109,0.129024410160923,0.28941856428676993,0
272,16.614,-1.4762420654296875,-1.757568359375,0.6998291015625,0.7546882230116121,0.196162388992313,0.24646774416428205,0
273,16.664,-0.4769287109375,-0.9600067138671875,0.100494384765625,0.10411203812675258,0.21547995603217424,-0.442975123424825,0
274,16.714,-0.1575927734375,-0.8098907470703125,-0.5849151611328125,-0.5854866502150595,0.2509977100280684,-0.15581994719116085,0
275,16.763,0.3973388671875,-0.3653717041015625,-0.014190673828125,-0.03880974544891713,0.24753858846287338,0.7358429579045878,0
276,16.813,0.57452392578125,-0.0174102783203125,0.4058685302734375,0.9990812193900411,0.1129939482390476,0.8165019314755889,0
277,16.863,0.53375244140625,-0.4699859619140625,1.023773193359375,0.9979054151356584,-0.03542171963062478,0.8528785155219057,0
278,16.913,-1.3949432373046875,-1.6656494140625,-0.0523681640625,0.9997441442698356,0.12922947052560885,0.8831556386428275,0
279,16.963,-1.127685546875,-1.884063720703125,0.9444580078125,0.9980287442451607,0.17072684263116908,0.8450231913627078,0
280,17.013,0.3843536376953125,-0.3403472900390625,-0.016845703125,-0.04943511232774821,0.17171255138134026,0.748263012750767,0
281,17.063,1.0672454833984375,0.2438201904296875,0.4025726318359375,0.011009289440511681,0.16790472936744302,0.7081474129394568,0
282,17.112,-0.605072021484375,-1.0081787109375,0.744384765625,0.08620217015750946,0.14501231111100749,0.7314122416293077,0
283,17.162,-0.87109375,-1.8421630859375,0.9516754150390625,0.15417763658212003,0.10622644290021033,0.7067529678161257,0
284,17.212,1.1260528564453125,-1.2700347900390625,1.1114349365234375,0.23277643947603302,-0.0027785370936524475,0.6469694055553087,0
285,17.431,-4.12042236328125,-1.451446533203125,-4.204864501953125,-0.23845784597004094,-0.2127843757661077,0.9367405251271963,0
286,17.481,-2.223907470703125,0.86956787109375,0.6680145263671875,0.377403368713364,-0.009016783656703133,0.9560842001793566,0
287,17.531,-1.7135162353515625,0.3217926025390625,-0.4290924072265625,-0.0044199228417716955,-0.16568747101920822,0.8945535173826281,0
288,17.581,-1.45867919921875,0.3249359130859375,1.8213958740234375,0.13422700952993094,-0.0036272551727250264,0.8300214076199514,1
289,17.631,-0.223968505859375,-0.277618408203125,0.06463623046875,0.22675914426669805,-0.006815453498002325,-0.6178313080874546,0
290,17.681,0.6575927734375,-0.9858245849609375,0.748992919921875,0.18516950484869293,0.05504859623843855,-0.7028501987467298,0
291,17.73,0.916900634765625,-0.7882843017578125,0.6502685546875,0.072342937033945,0.0766387724232578,-0.7462682398036057,0
292,17.78,1.2578582763671875,-0.51446533203125,0.8206024169921875,0.001620044181890007,0.09117198623285015,-0.7915857226080971,0
293,17.83,1.1011505126953125,-0.041351318359375,0.0881500244140625,-0.10896983904806495,0.17990111150677485,-0.7985232233593467,0
294,17.88,1.2153167724609375,0.1143798828125,0.19464111328125,-0.19428807161067876,0.23110422725826416,-0.7856232859607267,0
295,17.93,0.6402435302734375,-0.7230224609375,0.3146209716796875,0.39900701139203404,0.27346408484523865,0.6303430720226962,0
296,18.01,-0.276580810546875,-2.072113037109375,0.3810272216796875,0.4403736164630005,0.2688186623958286,0.6511314992733387,0
297,18.059,0.776885986328125,-0.8075103759765625,0.4943084716796875,0.3977645708967225,0.21555300244129197,0.6217351095673926,0
298,18.109,1.2571563720703125,-0.6615447998046875,0.285430908203125,0.38931589174282105,0.14765035863566123,0.5943859072626467,0
299,18.179,0.0325927734375,-2.1124725341796875,1.10791015625,0.5574326042162498,0.14406174126269689,0.6146672737835274,0
300,18.408,-4.360198974609375,-1.8192901611328125,-4.0019989013671875,0.4957681985456841,-0.01717633376442937,0.8252990713681428,0
301,18.478,-2.6887359619140625,1.9063568115234375,0.54638671875,0.5052354912701263,0.27747999389097716,0.815397555189813,0
302,18.528,-0.983642578125,0.046478271484375,1.1743927001953125,0.33283006161516643,0.35128043662304786,0.652262206390439,1
303,18.578,0.0810546875,0.1102447509765625,0.7360687255859375,0.9889689608167427,0.40502940981650287,0.10826353820810486,0
304,18.628,1.23175048828125,-0.2799530029296875,0.0167999267578125,0.9998520382094647,0.4497093425443822,-0.05404861307992397,0
305,18.678,1.70184326171875,-0.00360107421875,0.9327850341796875,0.9972174421265718,0.49657185009167804,-0.13022581310294318,0
306,18.727,1.213714599609375,0.0249786376953125,-0.220123291015625,0.9688798187722735,0.5333232031473071,-0.10828670263886764,0
307,18.777,1.4611663818359375,-0.1685028076171875,0.529022216796875,0.9504776276167938,0.5727591320599782,-0.05681961304054879,0
308,18.827,0.7025909423828125,-0.946533203125,-0.0509796142578125,0.9307440873964344,0.6121993995859328,0.04553296472971046,0
309,18.877,-0.1288909912109375,-1.7682037353515625,0.8632965087890625,0.9499101391670839,0.6027111699259262,0.17215510821194752,0
310,18.927,0.1499786376953125,-1.3676300048828125,1.030303955078125,0.9813907934784871,0.6483253226845834,0.21585000245924946,0
311,18.977,0.7932281494140625,-0.511566162109375,-0.137298583984375,-0.25921508520178665,0.6469004872130945,0.8316379213198125,0
312,19.026,0.6180877685546875,-0.3006744384765625,0.11785888671875,0.3649462046752578,0.6635291909768098,0.8863094239425743,0
313,19.076,0.0185089111328125,-0.9541778564453125,0.365936279296875,0.358079424794112,0.6530597152716276,0.018108544762140168,0
314,19.126,-0.2122802734375,-1.2889556884765625,0.64837646484375,0.3992255872652599,0.6430265447622973,0.04560374183801912,0
315,19.176,0.3949127197265625,-0.7287445068359375,0.66351318359375,0.6732382317789103,0.6147412175910302,0.37195149459169136,0
316,19.226,-0.13079833984375,-2.1179351806640625,0.119140625,0.6201730563869852,0.5813593710593168,0.3428882202557991,0
317,19.276,0.2279205322265625,-1.82232666015625,0.3877410888671875,0.5813171422311817,0.5123848952146581,0.2944781584908824,0
318,19.415,2.3445281982421875,1.1811065673828125,1.368438720703125,0.7844705025496996,0.5168789030979024,0.49018408273540787,0
319,19.605,-0.6303558349609375,2.406890869140625,-1.5430755615234375,0.4485373593101393,0.4711589265641919,0.14858977824298758,0
320,19.654,-1.6916656494140625,-0.32757568359375,1.497894287109375,0.5712349965882957,0.5638091469337899,0.06217472181405118,0
321,19.704,0.212005615234375,0.180023193359375,0.585845947265625,0.9558876818366963,0.5744983791253907,0.3269099301751759,1
322,19.754,1.084808349609375,-0.5763702392578125,0.470855712890625,0.9844934291169611,0.6247614981110775,0.257613138200306,0
323,19.804,1.314971923828125,-0.549560546875,0.70269775390625,0.9993480028018913,0.6202690113069944,0.20137280702858257,0
324,19.854,1.78411865234375,-0.3913421630859375,0.163665771484375,0.9951416986097639,0.6777391309615237,0.18908137322008198,0
325,19.904,1.0582427978515625,-0.7020721435546875,0.637359619140625,0.9872129993895259,0.6784932502265549,0.25911770256000516,0
326,19.954,0.8957977294921875,-0.862274169921875,0.657623291015625,0.9443776582169321,0.6261347960147086,0.2993028271997985,0
327,20.003,0.3557281494140625,-1.0308380126953125,-0.0511016845703125,-0.04951215303499702,0.6249707992553563,0.32585172268500145,0
328,20.053,-0.0523834228515625,-1.1157379150390625,-0.49237060546875,-0.1590865180846097,0.6289465737815512,0.3977354488897963,0
329,20.103,0.08160400390625,-1.050323486328125,-0.2828826904296875,-0.26006201217266417,0.6720933173152196,0.07481062900698732,0
330,20.153,-0.0063934326171875,-1.038116455078125,-0.273193359375,-0.25449749735998217,0.6886406752947097,-0.005955795360543803,0
331,20.203,-0.0073394775390625,-1.242706298828125,-0.1217498779296875,-0.22150822655709548,0.712980477711845,0.017430382028917852,0
332,20.253,-0.048248291015625,-1.0837554931640625,-0.0859375,-0.07904789096634858,0.7229890194548698,-0.044336584428341645,0
333,20.302,0.3318634033203125,-0.7032470703125,0.2873382568359375,0.37823394042250086,0.6783642733350375,0.4003142312969211,0
334,20.352,0.1694793701171875,-0.7747955322265625,0.020904541015625,0.02697090454360176,0.6235348530633655,0.2136140843568966,0
335,20.402,-0.38958740234375,-1.22955322265625,-0.532257080078125,0.0646951131523653,0.6732579492696199,0.23316602602714245,0
336,20.452,-0.1701812744140625,-1.2314910888671875,-0.0193328857421875,0.14105965047482266,0.6889275339806868,0.21102810476667458,0
337,20.502,0.2678375244140625,-0.7669219970703125,0.0302276611328125,0.03938367849557384,0.6513289084889984,0.32948058826011223,0
338,20.552,0.5471038818359375,-0.4369659423828125,0.10546875,0.23462836625485786,0.634871367969711,0.7726519228186491,0
339,20.602,0.197113037109375,-0.6641998291015625,0.368682861328125,0.4853239822609195,0.6712969920607753,0.2511570856489844,0
340,20.711,0.340545654296875,-2.2366180419921875,0.2501068115234375,0.6056248092618696,0.6762574688294736,0.15826037611119168,0
341,20.761,1.9541168212890625,-0.429229736328125,0.3182220458984375,0.7253327181734858,0.6710668914147143,0.014121816650260181,0
342,20.861,2.5555877685546875,1.114715576171875,1.1365814208984375,0.8743198439495516,0.6867049864406467,0.1901660516831582,0
343,20.97,-2.9923553466796875,-1.6922149658203125,-0.1268310546875,0.7506989472658679,0.5045608226914962,0.6501685430369585,0
344,21.02,-1.3930206298828125,0.70904541015625,1.1958770751953125,0.9162525502345307,0.590915394916688,0.6205005338694002,0
345,21.07,-1.3939361572265625,0.1959228515625,0.02508544921875,0.7849900023602825,0.5772255522716998,0.47784145072369955,0
346,21.12,-1.0914459228515625,-0.14410400390625,0.7607421875,0.7949170837217004,0.6110756028935556,0.36427046311536854,0
347,21.17,-0.022216796875,-0.2615203857421875,0.9918212890625,0.9669509049185222,0.5806346724712361,-0.021654621312950473,0
348,21.22,0.495849609375,-0.73089599609375,0.3026580810546875,0.3825874525041147,0.5471405690607338,0.5310947472202118,0
349,21.269,0.82232666015625,-0.73931884765625,0.61480712890625,0.17716979391986942,0.497900476997204,0.45909940504621466,0
350,21.319,0.8624420166015625,-0.858489990234375,-0.0207061767578125,-0.09095196262231722,0.4404538955161837,0.39680742921195744,0
351,21.369,0.87353515625,-1.1081390380859375,-0.10284423828125,-0.2865338255472083,0.404629491860792,0.36701890017483696,0
352,21.419,0.8367919921875,-1.1877593994140625,-0.258270263671875,-0.3994451180414306,0.4137211570036588,0.35313162273990584,0
353,21.469,-0.2511138916015625,-1.3883819580078125,-0.7344970703125,-0.465132204360509,0.4506848513688646,0.4339182286040391,0
354,21.519,0.03094482421875,-1.07196044921875,-0.4168548583984375,-0.42525692262177855,0.5380531386464097,0.45668903013464995,0
355,21.569,-0.2376708984375,-1.0471649169921875,-0.252655029296875,-0.38882235379471414,0.5675254489983763,0.48282398370361945,0
356,21.618,0.058746337890625,-0.8816070556640625,-0.206451416015625,-0.2280078614071635,0.504916822008621,0.06474416016889409,0
357,21.668,0.1114654541015625,-0.9263153076171875,-0.1779327392578125,-0.18863799058824146,0.4361612323685238,0.11735516250312522,0
358,21.718,0.0164642333984375,-0.956207275390625,-0.3311767578125,-0.3272711079564898,0.39616730138263423,0.016267913561498384,0
359,21.768,0.199462890625,-0.7696990966796875,-0.4416961669921875,-0.49772501643679296,0.315502264024627,0.2192936035777091,0
360,21.818,0.3787078857421875,-0.5400390625,-0.416168212890625,-0.6104049038067593,0.21533234959679498,0.4855796672528029,0
361,21.868,0.2474212646484375,-0.475341796875,-0.5898284912109375,-0.7786235054443132,0.11498495169732527,0.3104759874071907,0
362,21.917,0.0926666259765625,-0.4183349609375,-0.867828369140625,-0.9008020933455072,0.0881531144808095,0.09574565509381892,0
363,21.967,-0.16046142578125,-0.593902587890625,-0.973663330078125,-0.9177629742108978,0.12782707079324415,0.14446668447854,0
364,22.017,-0.0167083740234375,-0.520233154296875,-1.110076904296875,-0.9290503988896536,0.12651887574160467,0.1636774333978235,0
365,22.067,-0.0355224609375,-0.5400390625,-1.0216522216796875,-0.9331183895839023,0.11750286663698734,0.20358942298691818,0
366,22.117,-0.0874786376953125,-0.6529998779296875,-0.814483642578125,-0.7802081280361904,0.11921306651260861,-0.08350464568629253,0
367,22.167,-0.2014312744140625,-0.7691497802734375,-0.6344451904296875,-0.6363212590523084,0.11504114067751132,-0.1980261204220022,0
368,22.217,-0.002532958984375,-0.5260772705078125,-0.8209991455078125,-0.8419742864350699,0.06871436606925732,-0.002597663042121609,0
369,22.266,0.0090484619140625,-0.485076904296875,-0.8069305419921875,-0.857062193094465,0.05829008528168486,0.009610166040775978,0
370,22.316,0.0297393798828125,-0.5323486328125,-0.716339111328125,-0.8026306576528932,0.06455571901390823,0.03330335710892074,0
371,22.366,-0.06005859375,-0.595947265625,-0.7109832763671875,-0.7663832555058664,0.07553739737403012,-0.0646031369146977,0
372,22.416,-0.0859375,-0.5892791748046875,-0.704010009765625,-0.7668244457289181,0.08738071389237574,-0.09319776324536345,0
373,22.466,-0.03704833984375,-0.5598602294921875,-0.8450775146484375,-0.8336516382996149,0.08120483428588618,-0.03652304347130361,0
374,22.516,-0.119110107421875,-0.6688690185546875,-0.8332672119140625,-0.7798381671358844,0.08347602860919948,-0.11078657253839025,0
375,22.565,-0.0327606201171875,-0.653045654296875,-0.730926513671875,-0.7457183050015099,0.067406477591292,-0.033404944457034735,0
376,22.615,-0.1060333251953125,-0.6736297607421875,-0.764801025390625,-0.7504191085158683,0.05799809843457818,-0.10348085050501933,0
377,22.665,-0.301849365234375,-0.7854461669921875,-0.74713134765625,-0.7370841189407455,0.07129049724905501,-0.07227411894079125,0
378,22.715,-0.0225372314453125,-0.5786285400390625,-0.802642822265625,-0.8111864161334422,0.06411663633798072,-0.022771219081229633,0
379,22.765,-0.1297454833984375,-0.636383056640625,-0.803741455078125,-0.7840041726807756,0.06533164058492835,-0.12555780324247207,0
380,22.815,-0.1667327880859375,-0.6577911376953125,-0.701751708984375,-0.7295896425529379,0.08796334608508023,-0.17079974447352678,0
381,22.865,-0.13397216796875,-0.62060546875,-0.70086669921875,-0.7486741607131687,0.10765166654561321,-0.14166729917022947,0
382,22.914,-0.3263702392578125,-0.767181396484375,-0.6331787109375,-0.6365349129872303,0.12538758119026935,-0.3117491308478434,0
383,22.964,-0.221923828125,-0.6998291015625,-0.6591644287109375,-0.6856413994690708,0.12576177896802962,-0.2249230771998228,0
384,23.014,-0.1825714111328125,-0.6212310791015625,-0.804412841796875,-0.791456658610026,0.12494573643065764,-0.17680105079100156,0
385,23.064,-0.21820068359375,-0.6874542236328125,-0.673828125,-0.6999937506049441,0.1327502857389869,-0.2210655556389477,0
