index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
0,0,-0.16864013671875,-0.6141510009765625,-0.7925262451171875,-0.7904424996584418,0,-0.16586690419485395
1,0.049,-0.171630859375,-0.6301727294921875,-0.734466552734375,-0.7589348602532209,0.003727538074670512,-0.17163085937499997
2,0.099,-0.1714324951171875,-0.632080078125,-0.7141265869140625,-0.7488129925813649,0.004980849648062388,-0.1714324951171875
3,0.149,-0.168212890625,-0.617523193359375,-0.7412872314453125,-0.7683314579834948,0.0027236380467668534,-0.168212890625
4,0.199,-0.19610595703125,-0.6427001953125,-0.7685699462890625,-0.7671278343998882,0.0004652141425590646,-0.19610595703125
5,0.249,-0.189178466796875,-0.6405792236328125,-0.7575836181640625,-0.763611426285781,-0.0012671185060560747,-0.189178466796875
6,0.299,-0.2154388427734375,-0.6407012939453125,-0.8074493408203125,-0.7833510280704831,0.0003360508877863451,-0.21543884277343753
7,0.348,-0.3092193603515625,-0.7995758056640625,-0.5320587158203125,-0.5539850490338948,0.009815508368331012,-0.3092193603515625
8,0.398,-0.2020111083984375,-0.560028076171875,-0.7886810302734375,-0.815351485227217,0.004299566965408616,-0.2020111083984375
9,0.448,-0.263153076171875,-0.482513427734375,-1.1161346435546875,-0.8298410216566889,-0.00499345978516634,-0.25741942035360793
10,0.498,-0.271575927734375,-0.404876708984375,-0.9928436279296875,-0.9259668918538367,-0.037174100715642436,-0.271575927734375
11,0.548,-0.208282470703125,-0.415283203125,-1.025054931640625,-0.9268272674502113,-0.07020423308252352,-0.208282470703125
12,0.598,-0.197113037109375,-0.57000732421875,-0.9328460693359375,-0.8533083993602524,-0.08785526829126125,-0.197113037109375
13,0.647,-0.0331878662109375,-0.7431793212890625,-0.7535247802734375,-0.7119774085431082,-0.13365496191383414,-0.0331878662109375
14,0.697,-0.1179656982421875,-0.8117828369140625,-0.6910247802734375,-0.6481979249415137,-0.19414869567735654,-0.1179656982421875
15,0.747,-0.0464324951171875,-0.9029541015625,-0.5317535400390625,-0.5074483322414887,-0.26502887981864587,-0.0464324951171875
16,0.797,0.013641357421875,-0.9201507568359375,-0.362213134765625,-0.36628771431274443,-0.3162321300774838,0.013641357421875
17,0.847,-0.0079193115234375,-0.9212799072265625,-0.248016357421875,-0.2599533991739316,-0.3695444451508741,-0.0079193115234375
18,0.897,0.038665771484375,-0.9049835205078125,-0.20654296875,-0.22250699365181864,-0.4314564314816808,0.038665771484375
19,0.946,0.071441650390625,-0.926910400390625,-0.08392333984375,-0.09017209516413943,-0.493675356208591,0.071441650390625
20,0.996,0.119110107421875,-0.88214111328125,-0.0327606201171875,-0.03711203479632036,-0.5485789368557323,0.119110107421875
21,1.046,0.198089599609375,-0.89117431640625,0.124725341796875,0.1386052693484798,-0.5911853573776704,0.198089599609375
22,1.096,0.23016357421875,-0.8448486328125,0.0944976806640625,0.11115843284049998,-0.6405976311498865,0.23016357421875003
23,1.146,0.305572509765625,-0.79864501953125,0.1165618896484375,0.14441950590950076,-0.6848478548215562,0.305572509765625
24,1.196,0.3355255126953125,-0.75091552734375,0.193023681640625,0.24895770589151364,-0.7229557323006688,0.3355255126953125
25,1.246,0.277862548828125,-0.7992095947265625,0.221832275390625,0.2674531429613934,-0.7681048844705415,0.277862548828125
26,1.295,0.182891845703125,-0.8664093017578125,0.23223876953125,0.2589075577870931,-0.8272321905270632,0.182891845703125
27,1.345,0.253997802734375,-0.964202880859375,0.51708984375,0.47261379849981067,-0.8496127487301756,0.253997802734375
28,1.395,0.4106292724609375,-1.0377044677734375,0.659149169921875,0.4522272699913422,-0.8425068014570088,0.23972729062608517
29,1.445,0.4558563232421875,-1.0033111572265625,0.4888763427734375,0.45608232102260154,-0.8436618247210811,0.21214822664020877
30,1.495,0.5692291259765625,-0.858062744140625,0.6063385009765625,0.5770942250269571,-0.8494466299181889,0.5692291259765625
31,1.545,0.6978912353515625,-0.7140045166015625,0.2816619873046875,0.36696148620015445,-0.8546403702841876,0.6978912353515625
32,1.594,0.4723358154296875,-0.7932281494140625,0.3734893798828125,0.4259889598398399,-0.8653527329062924,0.4723358154296875
33,1.644,0.5379180908203125,-0.7193756103515625,0.4394989013671875,0.5213467721568216,-0.860904946354522,0.5379180908203125
34,1.694,0.5225982666015625,-0.7221221923828125,0.4626922607421875,0.5394953836336116,-0.8649731493250977,0.5225982666015625
35,1.744,0.678375244140625,-0.5246124267578125,0.59259033203125,0.7487470090759448,-0.8615080947935538,0.678375244140625
36,1.794,0.8220977783203125,-0.3182220458984375,0.4691619873046875,0.827588758162561,-0.8558113968108831,0.8220977783203125
37,1.844,0.7304534912109375,-0.317840576171875,0.47894287109375,0.833216460599868,-0.8522473261680774,0.7304534912109375
38,1.893,0.7616119384765625,-0.2110595703125,0.6305694580078125,0.9482901717515876,-0.8487297438627515,0.7616119384765625
39,1.943,0.792999267578125,-0.07891845703125,0.4930267333984375,0.987429950284656,-0.8346931424147922,0.792999267578125
40,1.993,0.9239654541015625,0.315948486328125,0.8229827880859375,0.9824674044866993,-0.796313931120216,0.8387461510539564
41,2.043,0.85858154296875,2.40142822265625,0.0907440185546875,0.9272777366088406,-0.8355800014558752,0.9756648977256794
42,2.138,-0.4012603759765625,-0.7988739013671875,2.497772216796875,0.879350662019701,-0.8022693794353136,0.9710474598153199
43,2.188,-0.7403411865234375,-1.0067901611328125,0.1618194580078125,0.87697550489335,-0.8364186870528091,0.9748722637246002
44,2.237,-0.254119873046875,-0.5391998291015625,1.131805419921875,0.869314546821588,-0.8258111136589283,0.9668441182892873
45,2.287,-0.622589111328125,-0.706146240234375,0.6193084716796875,0.6593667821856747,-0.8458174017543146,-0.622589111328125
46,2.337,-0.9593963623046875,-1.0211181640625,0.6263275146484375,0.7055397862094795,-0.8614557389792237,-0.647113233232094
47,2.387,-0.7248992919921875,-0.7350006103515625,0.911865234375,0.744854532262203,-0.8870583363921803,-0.6983586794207703
48,2.437,-0.6474609375,-0.621917724609375,0.6670074462890625,0.731395694478881,-0.9084924448102448,-0.6474609375
49,2.487,-0.2942047119140625,-0.530548095703125,0.6094970703125,0.7542680057498558,-0.9277697787244623,-0.2942047119140625
50,2.536,-0.0577850341796875,-0.4868621826171875,0.729217529296875,0.8316725980362067,-0.9320443531648055,-0.0577850341796875
51,2.586,0.117218017578125,-0.426055908203125,0.4550933837890625,0.730012564580359,-0.9275003159119716,0.117218017578125
52,2.636,0.3888702392578125,-0.3671722412109375,0.5052490234375,0.8089504927765159,-0.9340028318691126,0.3888702392578125
53,2.686,0.414794921875,-0.531646728515625,0.70562744140625,0.7986799470732939,-0.935291026841036,0.414794921875
54,2.736,0.7491302490234375,-0.2545166015625,0.6259613037109375,0.9263530985028009,-0.925130064045847,0.7491302490234375
55,2.786,0.523712158203125,-0.3895111083984375,0.592864990234375,0.835761041644286,-0.9236621141823523,0.523712158203125
56,2.835,0.57391357421875,-0.33331298828125,0.6732940673828125,0.8961952716796003,-0.9126888338324912,0.57391357421875
57,2.885,0.315460205078125,-0.6962738037109375,0.801666259765625,0.7549911800655277,-0.9064449352042706,0.315460205078125
58,2.935,-0.003448486328125,-1.14166259765625,0.5689849853515625,0.7324304236043006,-0.8927778027736338,0.3503198490559203
59,2.985,-0.24420166015625,-1.63031005859375,0.75640869140625,0.7339828268413784,-0.8834104761222233,0.32464667099851985
60,3.035,-0.061920166015625,-1.3553009033203125,0.88983154296875,0.73011681577901,-0.8618968140994091,0.2428023953452674
61,3.085,0.3971099853515625,-0.83001708984375,0.9315338134765625,0.7459786910058976,-0.8579390947421657,0.12532458641312438
62,3.134,0.979644775390625,-0.4681243896484375,0.81964111328125,0.747090989368274,-0.8361278113874002,0.010625848670038457
63,3.184,0.863372802734375,-0.468109130859375,0.444366455078125,0.6884747910549884,-0.8213782268265272,0.863372802734375
64,3.234,0.7923583984375,-0.703277587890625,0.5189971923828125,0.593786641328167,-0.7921551590272872,0.7923583984375
65,3.284,1.153717041015625,-0.168914794921875,0.621978759765625,0.699861981219956,-0.7666255460014836,0.7506465239298217
66,3.334,1.627899169921875,0.2769622802734375,0.905609130859375,0.7888868668134744,-0.730200221128837,0.7609828993623573
67,3.414,2.04541015625,1.587738037109375,0.587860107421875,0.7980426277208406,-0.6987190642183059,0.8133067764760329
68,3.553,-1.268585205078125,0.54376220703125,2.2787933349609375,0.850236947984603,-0.8663240411608507,0.7420247253818514
69,3.603,-0.2830352783203125,0.2562103271484375,0.176483154296875,0.5672675394520745,-0.8455641907906312,-0.2830352783203125
70,3.653,-0.5108642578125,-0.552886962890625,1.09674072265625,0.5731304527935518,-0.8561944430102276,-0.2646534560052589
71,3.703,-0.9743499755859375,-0.6787109375,1.420501708984375,0.545779148689782,-0.8885413679378005,-0.3118001656178412
72,3.753,-0.6492767333984375,-0.275360107421875,0.8947296142578125,0.955761385784931,-0.917662140319255,-0.6492767333984375
73,3.802,-0.6287384033203125,-0.2835540771484375,0.8816680908203125,0.951977978598515,-0.9464486946095674,-0.6287384033203125
74,3.852,0.4506378173828125,0.076263427734375,0.961761474609375,0.9968708548517518,-0.9530697106680867,0.4506378173828125
75,3.902,0.441802978515625,-0.06201171875,0.6809844970703125,0.9958794770273925,-0.9610807991441459,0.441802978515625
76,3.952,0.8016815185546875,0.034332275390625,0.69781494140625,0.9987918883245708,-0.9646778163105006,0.8016815185546875
77,4.002,0.942169189453125,-0.076629638671875,0.742767333984375,0.9999398424562221,-0.969404031876627,0.7907854602452474
78,4.052,0.853759765625,0.063201904296875,0.5641326904296875,0.9937826856578656,-0.9777552904445677,0.8537597656249999
79,4.101,0.932373046875,-0.03253173828125,0.671600341796875,0.9988288856771842,-0.9795968648080429,0.932373046875
80,4.151,0.5619659423828125,-0.1467742919921875,0.5460205078125,0.9657183471504074,-0.9843618843866523,0.5619659423828125
