index,time,acc x,acc y,acc z,ori x,ori z,punch
131,7.916,0.6189727783203125,-0.6215362548828125,0.477294921875,0.6090612727294608,-0.6198271608349477,None
132,7.966,0.5540313720703125,-0.542755126953125,0.5174560546875,0.6900371616121941,-0.5942249080037434,None
133,8.015,0.4417724609375,-0.54644775390625,0.54583740234375,0.7067115508385621,-0.49649688420150756,None
134,8.065,-0.307861328125,-1.1947021484375,0.0569000244140625,0.6821802956289152,-0.4607594520004862,None
135,8.115,-0.713592529296875,-1.5553741455078125,0.411651611328125,0.7183075587712577,-0.4294750471095839,None
136,8.165,-0.0067901611328125,-0.8406829833984375,0.8776397705078125,0.7511073289438578,-0.4669641317328482,None
137,8.215,0.4772796630859375,-0.35064697265625,0.4344940185546875,0.7145083647259215,-0.5283178977966548,None
138,8.265,0.560638427734375,-0.33746337890625,0.635955810546875,0.7167696386159211,-0.5430011314549251,None
139,8.314,0.112457275390625,-0.841583251953125,0.3415374755859375,0.37604084742842403,-0.12287977521931734,None
140,8.364,-0.0997467041015625,-1.1360626220703125,0.3691253662109375,0.3637895504289266,-0.07249269750733325,None
141,8.414,0.2507171630859375,-1.034637451171875,0.3931732177734375,0.3479826670448479,-0.058990061547181595,None
142,8.464,-0.0363616943359375,-1.07391357421875,0.3869781494140625,0.33874701674173097,-0.04733978551925025,None
143,8.514,-0.2916259765625,-1.0128021240234375,0.79876708984375,0.4009445952220087,-0.049950103987530727,None
144,8.564,0.074127197265625,-0.503631591796875,0.7093353271484375,0.8153810803017641,-0.08490156475354817,None
145,8.614,0.681732177734375,-0.204315185546875,0.3228302001953125,0.7900102592414259,-0.1251366014927259,None
146,8.663,-0.0820159912109375,-0.937103271484375,0.4408721923828125,0.42570408166577345,0.07894706873242713,None
147,8.713,-0.5187835693359375,-1.560882568359375,0.7125701904296875,0.46592968482439256,0.15178343479630557,None
148,8.763,-0.2633209228515625,-1.224853515625,0.4091339111328125,0.442633652684968,0.1386169522867021,None
149,8.813,0.11138916015625,-0.5428619384765625,0.779632568359375,0.8206540286884834,-0.11645232076197792,None
150,8.863,0.47515869140625,-0.13043212890625,0.446136474609375,0.8502536443033856,-0.15908520517942484,None
151,8.913,0.46905517578125,-0.08929443359375,0.3140869140625,0.8727527142517028,-0.13437450938764325,None
152,8.962,0.1732635498046875,-0.2229461669921875,0.3586578369140625,0.9074333361137822,-0.047739444817849086,None
153,9.012,-0.38690185546875,-0.681640625,0.730072021484375,0.7309353646599503,0.3612070613991169,None
154,9.062,-0.9865570068359375,-1.30224609375,1.050079345703125,0.7605043584527627,0.44275906776170726,None
155,9.112,-0.8958740234375,-1.4151458740234375,1.964599609375,0.7808501144127633,0.4624120014026363,None
156,9.162,-0.77056884765625,-1.0504913330078125,1.2469940185546875,0.6920870051801358,0.40971190436792,None
157,9.212,-0.3301239013671875,-0.6758880615234375,0.788787841796875,0.759359246633747,0.3028796390197396,None
158,9.261,-0.18682861328125,-0.4805450439453125,0.192901611328125,0.3725284535109061,0.339385879226076,None
159,9.311,0.2122344970703125,-0.372802734375,0.28643798828125,0.6092652081186334,-0.4114492952849504,None
160,9.361,0.3822784423828125,-0.3487396240234375,0.0513153076171875,0.14557748703461754,-0.735165269156217,None
161,9.411,0.2923583984375,-0.6322479248046875,-0.0032501220703125,-0.005140513713805908,-0.4197063937489772,None
162,9.461,0.570556640625,-0.8101806640625,-0.1241912841796875,-0.15151857845960673,-0.5713138293791659,None
163,9.511,0.694580078125,-0.7687835693359375,-0.0294647216796875,-0.03829830148360046,-0.6701189328851869,None
164,9.56,0.4276123046875,-0.816162109375,0.1391754150390625,0.1680977271364909,-0.45888580423183783,None
165,9.61,0.3278350830078125,-0.604583740234375,0.1001434326171875,0.16341370299823935,-0.4717046438329425,None
166,9.66,0.3060760498046875,-0.8155975341796875,0.2599639892578125,0.30368700410809746,-0.33668021633830403,None
167,9.71,-0.0921478271484375,-1.1822052001953125,-0.029815673828125,0.25793434395939785,-0.2540288106846333,None
168,9.76,-0.615447998046875,-1.7688446044921875,-0.41522216796875,0.1891446051797082,-0.17153586374774776,None
169,9.81,-0.574981689453125,-1.58612060546875,-0.519287109375,0.14565768468552445,-0.1652124131766404,None
170,9.86,-0.18426513671875,-1.28594970703125,0.0594635009765625,0.1782994420901911,-0.2176381033054206,None
171,9.909,0.185150146484375,-1.0587005615234375,-0.1062469482421875,-0.09985442149585819,-0.17143415457938344,None
172,9.959,0.2333984375,-0.796173095703125,-0.1441802978515625,-0.17819336477031925,-0.2771580820256815,None
173,10.009,0.3436126708984375,-0.5764312744140625,0.1638641357421875,0.27343960201010126,-0.49741814190078043,None
174,10.059,0.4124603271484375,-0.435455322265625,0.2083892822265625,0.4316713437230398,-0.6495873587732061,None
175,10.109,0.62939453125,-0.55255126953125,0.2677764892578125,0.43610582566355055,-0.7157968529679182,None
176,10.159,0.6235504150390625,-0.57318115234375,0.1228790283203125,0.2096179701051855,-0.7285884491957708,None
177,10.208,0.5157012939453125,-0.566009521484375,0.1434326171875,0.2456456848105022,-0.6619788562299348,None
178,10.258,0.3540191650390625,-0.539276123046875,0.2506561279296875,0.4214957455144096,-0.5115281448848039,None
179,10.308,0.140472412109375,-0.766754150390625,0.228179931640625,0.2852298151208142,-0.17294752027073007,None
180,10.358,0.0433197021484375,-1.2534332275390625,0.0787811279296875,0.27546531018636716,-0.09003527765021628,None
181,10.408,-0.1744384765625,-1.88336181640625,-0.171112060546875,0.2483412422944333,0.0043349719617296395,None
182,10.458,0.1114349365234375,-1.2625732421875,-0.0727386474609375,0.2555439107140303,0.006915160735141984,None
183,10.507,0.3735504150390625,-0.5429534912109375,0.27069091796875,0.4461770780384196,-0.5243041460306651,None
184,10.557,0.5231781005859375,-0.01287841796875,0.3168792724609375,0.5349546792439367,-0.5366780849761305,None
185,10.607,0.3844451904296875,-0.1444244384765625,0.5338897705078125,0.612695253012974,-0.5001038311037591,None
186,10.657,-0.510284423828125,-2.1225128173828125,-0.2386627197265625,0.5849883899034615,-0.38944058253054264,None
187,10.737,1.0126190185546875,-2.03607177734375,0.5641326904296875,0.7298880138607096,-0.4469228948330092,None
188,10.787,1.5677642822265625,-0.4802398681640625,0.550018310546875,0.9033964846923386,-0.47716163559270675,None
189,10.976,-1.9119873046875,-1.6269683837890625,-1.7174072265625,0.9898294318960177,-0.4469301011077389,None
190,11.036,-2.1597137451171875,1.3602294921875,0.735137939453125,0.9366078663055261,-0.6199542843253565,None
191,11.086,-1.4310302734375,0.0028228759765625,1.0944976806640625,0.9140767739500543,-0.7291124488801757,Straight
192,11.135,-0.21722412109375,-0.170623779296875,0.973052978515625,0.8454347636932799,-0.8064996501401072,None
193,11.185,0.3210296630859375,-0.4794464111328125,0.2933349609375,0.5218902842593712,-0.4959655010368753,None
194,11.235,0.929656982421875,-0.5243072509765625,0.811004638671875,0.40779090513218363,-0.611706168723683,None
195,11.285,0.9042510986328125,-0.436065673828125,0.114410400390625,0.27934337470876813,-0.6926913482645694,None
196,11.335,1.1909332275390625,-0.4039459228515625,0.2447509765625,0.24247120501675443,-0.7295325152175207,None
197,11.385,1.02496337890625,-0.459686279296875,0.5750274658203125,0.23550456706150744,-0.7051421786145972,None
