index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z,user input
37,1.844,0.3575897216796875,-0.600677490234375,-0.7814178466796875,-0.7928265294265904,0.14665552124483944,0.34105731294668595,0
38,1.894,0.39398193359375,-0.564849853515625,-0.8582916259765625,-0.7774040520185059,0.13219351773460825,0.33240771215326387,0
39,1.944,0.4401092529296875,-0.5229034423828125,-0.812530517578125,-0.840913619529971,0.07355408010072534,0.41450995567550175,0
40,1.993,0.4176025390625,-0.571197509765625,-0.4593658447265625,-0.6266959946504861,-0.011448977486774375,0.49501930567527686,0
41,2.043,0.2641143798828125,-0.6766204833984375,-0.0976409912109375,-0.1428273904046453,-0.17023197763078965,0.36038131759055986,0
42,2.093,0.020965576171875,-0.7138671875,-0.4827880859375,-0.5602121867348098,-0.21412377105164596,0.024320602591252363,0
43,2.143,-0.014984130859375,-0.6764984130859375,-0.99774169921875,-0.6322400712182408,-0.256027556917452,0.024707257244232752,0
44,2.193,0.0117034912109375,-0.662841796875,-1.216796875,-0.610386746459159,-0.309222995405356,0.013959841089758507,0
45,2.243,0.054534912109375,-0.7276763916015625,-0.895538330078125,-0.5506407967835446,-0.38869831869450316,0.016770914258517282,0
46,2.292,-0.0395050048828125,-0.690673828125,-0.7400665283203125,-0.7310823356133599,-0.4104778209168802,-0.038995741952628914,0
47,2.342,-0.025054931640625,-0.607391357421875,-0.8923187255859375,-0.8266616457254203,-0.39073628010141276,-0.023205131991972622,0
48,2.392,-0.2143707275390625,-0.6845245361328125,-0.8712921142578125,-0.8098936717658808,-0.3540698818354001,0.00540524115405565,0
49,2.442,-0.037872314453125,-0.6633453369140625,-0.606231689453125,-0.6746143339809615,-0.32378865427522485,-0.04210691607365627,0
50,2.492,-0.3748321533203125,-0.829345703125,-0.553558349609375,-0.5551591992811407,-0.2917975428697697,-0.3518751531732326,0
51,2.542,-0.05462646484375,-0.690704345703125,-0.5555267333984375,-0.6267313777164476,-0.268374756529738,-0.061511511710600174,0
52,2.591,0.0175628662109375,-0.9418792724609375,-0.433349609375,-0.4179733876403919,-0.2707554778304637,0.01693726616974266,0
53,2.641,-0.232086181640625,-0.9401702880859375,-0.420745849609375,-0.4084820216275814,-0.26290905333836273,-0.21981059141238116,0
54,2.691,-0.0247802734375,-0.7727508544921875,-0.55218505859375,-0.5813916775620879,-0.26764860325973777,-0.026082095676286245,0
55,2.741,-0.2298736572265625,-0.730194091796875,-0.770843505859375,-0.7259896905735089,-0.24833734727917914,-0.21159567997234943,0
56,2.791,-0.1419677734375,-0.7083587646484375,-0.71209716796875,-0.7089653130710692,-0.2496928053891054,-0.1399523217097186,0
57,2.841,-0.0317230224609375,-0.6792144775390625,-0.671356201171875,-0.7029805908693042,-0.24479151283899664,-0.033199032076456615,0
58,2.89,-0.04705810546875,-0.7009735107421875,-0.533172607421875,-0.6053946797203966,-0.2283122924599477,-0.05335635234533693,0
59,2.94,-0.280426025390625,-0.6758270263671875,-0.6036224365234375,-0.6661419163459655,-0.21147978021307584,-0.2956375318953067,0
60,2.99,-0.2452239990234375,-0.7227325439453125,-0.6452789306640625,-0.6660054413612876,-0.22005825132469778,-0.24536364599924546,0
61,3.04,-0.114227294921875,-0.743011474609375,-0.55218505859375,-0.5964866513785108,-0.2589868167719591,-0.12246294766638847,0
62,3.09,-0.0875091552734375,-0.743560791015625,-0.6014404296875,-0.6288888234609017,-0.2941769253112493,-0.09112219933517858,0
63,3.14,-0.186248779296875,-0.8240814208984375,-0.660003662109375,-0.6251214746170842,-0.3153619943925476,-0.17372293290614357,0
64,3.189,-0.1858062744140625,-0.8524627685546875,-0.6680450439453125,-0.616823635917136,-0.35309069134346105,-0.1690894998405885,0
65,3.239,-0.0266571044921875,-0.74920654296875,-0.713134765625,-0.6894547558293669,-0.37860910556127847,-0.025763387000453438,0
66,3.289,-0.0550537109375,-0.7288360595703125,-0.8924560546875,-0.6615918406989286,-0.37258702989754205,-0.028807736349430384,0
67,3.339,-0.1446075439453125,-0.872283935546875,-0.39849853515625,-0.41553563783784714,-0.3626792606612756,-0.14910437326669884,0
68,3.389,-0.1792755126953125,-0.9132537841796875,-0.2952728271484375,-0.30763953971211744,-0.3518513712388941,-0.1836085555520162,0
69,3.439,-0.050506591796875,-0.782684326171875,-0.3423309326171875,-0.4007270053531444,-0.3418362374625306,-0.059019133702102544,0
70,3.488,0.02252197265625,-0.938385009765625,-0.2969512939453125,-0.3017033617492587,-0.3631590390725487,0.022876400166125688,0
71,3.538,-0.1512603759765625,-0.909271240234375,-0.3897247314453125,-0.3939509446658102,-0.3483028763273973,-0.15114409598039502,0
72,3.588,-0.0504913330078125,-0.9252777099609375,-0.4862518310546875,-0.4651946263870879,-0.3438607278162769,-0.04824854099960775,0
73,3.638,-0.147430419921875,-0.9222412109375,-0.5736846923828125,-0.5281994789437482,-0.3521089844180248,-0.1345076971922717,0
74,3.688,-0.072174072265625,-0.8654327392578125,-0.562347412109375,-0.5448631061065681,-0.33759431398344864,-0.06975969975451304,0
75,3.738,-0.1270294189453125,-0.8873748779296875,-0.69775390625,-0.5221880456524524,-0.30879764542373284,-0.09729824802835874,0
76,3.787,0.1224212646484375,-0.8141021728515625,-0.36859130859375,-0.41245301486790836,-0.28973609496276426,0.13572161697648905,0
77,3.837,0.1423187255859375,-0.7781219482421875,-0.40142822265625,-0.4584777748053272,-0.2807105479366696,0.1604389175617849,0
78,3.887,-0.1165008544921875,-1.0054473876953125,-0.2084503173828125,-0.20300409941705144,-0.2680651172357875,-0.11273375404240846,0
79,3.937,-0.1547698974609375,-0.9379119873046875,-0.454010009765625,-0.4357021594959359,-0.26685175629298863,-0.14691712129456574,0
80,3.987,0.1204071044921875,-0.83294677734375,-0.3144989013671875,-0.35323358871831245,-0.25164624311398265,0.1340168628947667,0
81,4.037,-0.2436370849609375,-0.8714599609375,-0.65472412109375,-0.3923748617353199,-0.18177605667548874,0.1278443199115415,0
82,4.086,-0.0353240966796875,-0.8448333740234375,-0.668121337890625,-0.6203004514465041,-0.1450678498351246,-0.03277814634898811,0
83,4.136,-0.1216278076171875,-0.911102294921875,-0.6110687255859375,-0.5841674562272667,-0.11638853480831196,-0.05028620189534222,0
84,4.186,0.0641937255859375,-0.98016357421875,-0.1150665283203125,-0.1165945472886092,-0.06924563553593996,0.06490901199762934,0
85,4.236,0.1522674560546875,-0.8142547607421875,-0.4786376953125,-0.5067560546769535,-0.0746395636915037,0.15915770826056344,0
86,4.286,0.1566314697265625,-0.8347930908203125,-0.4510650634765625,-0.47537475227668513,-0.11377559432597859,0.16286886252871885,0
87,4.336,0.154022216796875,-1.0128173828125,-0.416778564453125,-0.4053461206661937,-0.18733913971540778,0.13872573840754937,0
88,4.385,-0.016571044921875,-1.0899658203125,-0.49237060546875,-0.4361417809568298,-0.17067875253698794,0.12590098147376613,0
89,4.435,0.23150634765625,-0.8410797119140625,-0.5572357177734375,-0.5523071778200942,-0.210073335034945,0.22364663819116962,0
90,4.485,0.32635498046875,-0.751708984375,-0.208465576171875,-0.2672362629494419,-0.2706532641225205,0.385946890328512,0
91,4.535,0.3621368408203125,-0.7210845947265625,0.076385498046875,0.10534199970984907,-0.30109844627630616,0.44679631406904036,0
92,4.585,0.041839599609375,-0.9442596435546875,-0.47369384765625,-0.44839760630528563,-0.3388847408832353,0.03957425206823053,0
93,4.635,-0.10748291015625,-1.0655364990234375,-0.789459228515625,-0.43275399281130705,-0.37152387131692755,0.02914612912162793,0
94,4.684,0.1883392333984375,-0.892242431640625,-0.6296539306640625,-0.3000058937529741,-0.44884460558813166,-0.014570196698440119,0
95,4.734,0.3891754150390625,-0.788818359375,0.0096282958984375,0.0122050642261704,-0.5096387450255822,0.4424206127234423,0
96,4.784,0.2599639892578125,-1.0083770751953125,0.51666259765625,0.03982898802986999,-0.5091292879383748,0.4597922416559058,0
97,4.834,-0.1174774169921875,-1.170196533203125,-0.011566162109375,-0.01015241389794381,-0.48157299638613527,0.4821751940882691,0
98,4.884,0.003997802734375,-1.0221405029296875,-0.14886474609375,-0.14411975221458143,-0.46611906071146764,0.003870345661075815,0
99,4.934,0.2451324462890625,-0.788604736328125,-0.15289306640625,-0.190333748983199,-0.46979059755475955,0.29187323117079295,0
100,4.983,0.3349609375,-0.6654815673828125,-0.0812835693359375,-0.12124144108641324,-0.5101935939746702,0.4469438281506254,0
101,5.033,0.188507080078125,-0.8498382568359375,-0.047271728515625,-0.05553852905452691,-0.589375307537858,0.21623321901430653,0
102,5.083,-0.334442138671875,-1.44830322265625,-0.25494384765625,-0.030252634257466667,-0.6102663650433101,0.2500423048959601,0
103,5.133,-0.088531494140625,-1.2308349609375,-0.43408203125,-0.032681617922852194,-0.5750402117921024,0.22945143170339743,0
104,5.183,0.2872161865234375,-0.733673095703125,0.117279052734375,0.1578479254120288,-0.584948365604691,0.360566171799147,0
105,5.233,0.4154205322265625,-0.5467681884765625,0.7812652587890625,0.819289800754435,-0.6095116435406228,0.39938649812291277,0
106,5.282,0.362060546875,-0.448577880859375,0.7362213134765625,0.8539701654013216,-0.6405933645734248,0.38720688555294136,0
107,5.332,0.0001373291015625,-0.7091064453125,0.4307098388671875,0.5191374612725327,-0.6909819574101418,0.00016552368609656017,0
108,5.382,-0.4417877197265625,-1.326995849609375,0.4129486083984375,0.5738907413303569,-0.7341847267664816,0.06735451595587731,0
109,5.432,-1.0236053466796875,-1.9849700927734375,0.5540924072265625,0.6375924720492588,-0.7423017698661536,0.04291183146294856,0
110,5.482,-0.10186767578125,-1.37274169921875,0.61285400390625,0.6256543005372882,-0.7265859902478518,-0.024433261228706368,0
111,5.532,0.6240081787109375,-0.7156829833984375,0.536865234375,0.6000736763514948,-0.7246971411359746,0.5720724012868665,0
112,5.581,1.187225341796875,-0.310028076171875,0.7047576904296875,0.6715031642938161,-0.7286398477735648,0.5238166214090921,0
113,5.631,1.565093994140625,-0.0793914794921875,0.3161163330078125,0.7861005964360291,-0.7384842000853338,0.49410069310756266,0
114,5.685,3.2330780029296875,0.8403167724609375,1.4340057373046875,0.8316477115267685,-0.685532013723741,0.4871157727265677,0
115,5.735,1.281341552734375,2.1435699462890625,-0.627960205078125,0.9014703787780037,-0.686325505692666,0.7214427038192381,0
116,5.785,-6.52557373046875,0.7667694091796875,1.23779296875,0.855217395305272,-0.5428059442256796,0.9132008248813106,0
117,5.834,-2.4813995361328125,-2.0448455810546875,0.6082763671875,0.9468771294709187,-0.52540804921504,0.9176341116545668,0
118,5.884,-2.1752471923828125,0.047821044921875,0.9247589111328125,0.9288368004161468,-0.6646507361580372,0.8809895910036207,1
119,5.934,-1.126739501953125,0.6346893310546875,0.323760986328125,0.9428180023020248,-0.7483972371880698,0.8049236674223922,0
120,5.984,-0.9079742431640625,0.004425048828125,0.9940032958984375,0.9322875397167426,-0.7718081603353748,0.7256850391957862,0
121,6.034,-0.109161376953125,-0.0725250244140625,0.816375732421875,0.9960771273324864,-0.7885366130814673,-0.1320242017359433,0
122,6.084,0.60009765625,-0.1701202392578125,0.7893829345703125,0.9775564623655959,-0.7893124217425083,0.5964750766788544,0
123,6.133,1.156524658203125,-0.1252899169921875,0.797637939453125,0.9583881562306983,-0.7904837091794318,0.5808829234293479,0
124,6.183,1.0365142822265625,-0.1724853515625,0.95025634765625,0.9360114069726738,-0.793669354842073,0.6137237294068305,0
125,6.233,0.4797821044921875,-0.646759033203125,0.8992919921875,0.8912737235281541,-0.7891068874101543,0.6735744051606831,0
126,6.283,-0.5165252685546875,-1.614349365234375,0.6823883056640625,0.8540429372580146,-0.8094806684729621,0.7016100282401923,0
127,6.333,-0.273284912109375,-1.3210601806640625,0.6905670166015625,0.7839153126037762,-0.8036543713440848,0.670202260563385,0
128,6.383,0.380462646484375,-0.5866851806640625,0.3415679931640625,0.5031399462095554,-0.791951204711098,0.4888908540094953,0
129,6.432,0.643524169921875,-0.298187255859375,0.3532257080078125,0.7641282587501425,-0.7929678946857217,0.8121787992486634,0
130,6.482,0.6493072509765625,-0.253662109375,0.563446044921875,0.9118540333177377,-0.8110454575515824,0.7244027059140036,0
131,6.532,0.332916259765625,-0.5809173583984375,0.3065338134765625,0.46668543433422816,-0.8236960687709158,0.4520960832758362,0
132,6.582,-0.182373046875,-1.1086883544921875,0.15185546875,0.500227531171257,-0.8285775974753183,0.5086888961433119,0
133,6.632,-0.5743408203125,-1.5743408203125,0.463836669921875,0.5697767334706759,-0.8334892027689105,0.5205761081076868,0
134,6.682,0.040008544921875,-1.06549072265625,0.975067138671875,0.5364841317373145,-0.8133899571829408,0.4843553131015718,0
135,6.731,0.4930877685546875,-0.4944305419921875,0.3717803955078125,0.6009901316021,-0.8125775108684806,0.6233045310865,0
136,6.781,0.518646240234375,-0.7241973876953125,0.85699462890625,0.6259914117702247,-0.8244342368484804,0.6230441899048909,0
137,6.831,-0.885589599609375,-2.2201995849609375,0.2626495361328125,0.6225719449572128,-0.8062083009735768,0.6155121217313875,0
138,6.881,0.238555908203125,-1.39166259765625,0.6472625732421875,0.6815344478797218,-0.7869357599474519,0.497700720660284,0
139,6.931,1.1609344482421875,-0.131317138671875,0.47882080078125,0.736673918783296,-0.7675316903315963,0.36980755568715556,0
140,6.981,3.157318115234375,1.211212158203125,0.5509185791015625,0.8224799310352705,-0.7086686658826984,0.30707592513672943,0
141,7.03,4.2407684326171875,1.8562164306640625,1.0562286376953125,0.8653162002018907,-0.6897739853341083,0.46933161405140816,0
142,7.08,-3.9928436279296875,2.687713623046875,0.216705322265625,0.9181571778752643,-0.5621568280248442,0.7804567565568873,0
143,7.13,-7.9097137451171875,-3.6113128662109375,-6.074127197265625,0.9402119959194871,-0.3992103094149198,0.923492934552626,0
144,7.18,-2.8632354736328125,-1.0799560546875,2.8463287353515625,0.9241074094481893,-0.6670222167096361,0.8666198717780094,0
145,7.23,-0.670928955078125,1.3582000732421875,-0.9235992431640625,0.9093239880420223,-0.7358877132294552,0.7479519013088443,0
146,7.28,-0.6007080078125,-0.0496826171875,1.260101318359375,0.9198839539651339,-0.7752939780121076,0.6574069992734156,1
147,7.329,0.2664947509765625,-0.2305450439453125,0.6603240966796875,0.9441114714458542,-0.7851410596980923,0.3560555290819166,0
148,7.379,0.8836212158203125,-0.3482513427734375,0.939056396484375,0.9326549279943419,-0.7820734993837634,0.266190300123234,0
149,7.429,0.967437744140625,-0.4756317138671875,0.96746826171875,0.8852623674408431,-0.7943403450545637,0.21257696382823685,0
150,7.479,1.032012939453125,-0.185272216796875,0.742645263671875,0.8123216561650966,-0.7660456156739142,0.19248528007144056,0
151,7.529,0.5366058349609375,-0.6239013671875,0.8379974365234375,0.7571812995963082,-0.7766417277989041,0.2416360030197828,0
152,7.579,-0.347564697265625,-1.6399383544921875,0.4787139892578125,0.772314440557882,-0.8122078870998869,0.2642423860997945,0
153,7.628,-0.078582763671875,-1.343719482421875,0.7912445068359375,0.7346533204398131,-0.8150957899871546,0.21075654191542373,0
154,7.678,0.567901611328125,-0.5359649658203125,0.2941131591796875,0.4810801829793634,-0.8158964606058977,0.6805863747896657,0
155,7.728,0.74945068359375,-0.23089599609375,0.560546875,0.9246301348759814,-0.8231354605622349,0.7774777546164584,0
156,7.778,0.7845458984375,-0.1304473876953125,0.625823974609375,0.9789593654042889,-0.8267621660459207,0.7752276791581009,0
157,7.828,0.364898681640625,-0.5824127197265625,0.2068634033203125,0.3346984217418976,-0.8451734054700963,0.5084008250151513,0
158,7.878,-0.424835205078125,-1.34197998046875,0.3856658935546875,0.41452018234328003,-0.8675257279171282,0.5519714996581883,0
159,7.927,-0.0246734619140625,-1.14129638671875,0.823699951171875,0.405227972378738,-0.8615309523555678,0.5375637824084398,0
160,7.977,0.526275634765625,-0.5285797119140625,0.464508056640625,0.6601134954244249,-0.8343922753411256,0.5989188317401442,0
161,8.027,0.66741943359375,-0.34954833984375,0.323638916015625,0.6793888691220212,-0.8299417600382469,0.8139413364070578,0
162,8.077,0.230560302734375,-0.8141021728515625,0.32489013671875,0.3706522174609649,-0.8397395967877652,0.2543827289467127,0
163,8.127,-0.36419677734375,-1.5272216796875,0.5011749267578125,0.4072971793076298,-0.8389064711353631,0.30357419595311613,0
164,8.177,-0.9248504638671875,-2.0430450439453125,0.6766815185546875,0.4045769345004994,-0.7958937513096743,0.2860174430268429,0
165,8.226,0.1642608642578125,-1.179962158203125,0.7690582275390625,0.3427006938116775,-0.7264925334397159,0.15639443155337943,0
166,8.276,1.4198455810546875,-0.090179443359375,0.604034423828125,0.38739805464592525,-0.6864739626082094,0.036076315531943695,0
167,8.326,1.8435821533203125,-0.176361083984375,0.222503662109375,0.5115051036159148,-0.6665706275419195,0.032946225143464916,0
168,8.376,2.1547698974609375,-0.2343597412109375,0.9156341552734375,0.7160665279242765,-0.6342223919070906,0.04999203112451433,0
169,8.426,4.6865234375,1.698944091796875,2.300445556640625,0.703307167158729,-0.6379819887188153,0.16273950571542398,0
170,8.476,-6.9937744140625,4.7542724609375,0.26837158203125,0.7711668993202622,-0.6081030852542918,0.7024574828934642,0
171,8.525,-4.027191162109375,-2.46527099609375,-3.787445068359375,0.9486929785264355,-0.46171009567317467,0.6068463526805399,0
172,8.575,-2.4537811279296875,1.078155517578125,1.0266265869140625,0.8315160571921778,-0.5421564371931389,0.3296254549314547,0
173,8.625,-1.2730560302734375,0.5092315673828125,0.1215972900390625,0.8997110726343243,-0.6531481884877224,0.2703567645830573,0
174,8.675,-0.5438385009765625,-0.0212554931640625,1.0256500244140625,0.8721699603562222,-0.6598869463837843,0.1489782117479874,1
175,8.725,0.5252532958984375,-0.1405029296875,0.88226318359375,0.9875554787952836,-0.6719314811168435,0.5068302366907,0
176,8.775,0.7918853759765625,-0.42755126953125,0.9511260986328125,0.9582773197970837,-0.6858134281243149,0.4489429698663307,0
177,8.824,0.7441558837890625,-0.557464599609375,0.5106658935546875,0.6754778200385083,-0.6978440984694999,0.7014988752788672,0
178,8.874,0.82867431640625,-1.0529937744140625,0.6058197021484375,0.5669308305739721,-0.6624612122911167,0.7199303232034676,0
179,8.924,0.202911376953125,-1.6903228759765625,0.5474090576171875,0.5189067424332392,-0.6519622276369337,0.7205092921405756,0
180,8.974,-0.0112457275390625,-1.5557403564453125,0.474945068359375,0.5202106477110523,-0.6825586989863888,0.6699838858885648,0
181,9.024,0.251220703125,-0.859619140625,0.5307769775390625,0.525375187571368,-0.6485282745291613,0.24131517797457638,0
182,9.074,0.638458251953125,-0.2759246826171875,0.29901123046875,0.7349083962465799,-0.5903015498348074,0.8433160531923014,0
183,9.123,0.7193756103515625,-0.10870361328125,0.24029541015625,0.9111099920153996,-0.5942294687333528,0.9388897585069728,0
184,9.173,0.7449493408203125,-0.2360687255859375,0.4136199951171875,0.8685013140878803,-0.6594197589642862,0.8425392978523728,0
185,9.223,0.2444610595703125,-0.9582672119140625,-0.1145477294921875,-0.1186913347726937,-0.724276483787744,0.24554898753436796,0
186,9.273,-0.9011383056640625,-1.8973541259765625,-1.048492431640625,-0.131471323960415,-0.7596500131632832,0.27982472449535584,0
187,9.323,0.2166748046875,-1.113128662109375,0.0180206298828125,-0.14604916294991396,-0.6851342042648549,0.2181037788136555,0
188,9.373,0.7050933837890625,-0.5964813232421875,0.5208282470703125,0.6577225628492975,-0.6524188068110517,0.6650023289813956,0
189,9.423,0.556427001953125,-0.5123138427734375,0.294891357421875,0.4988663336227499,-0.6324911426609291,0.6854143112558968,0
190,9.472,0.4873199462890625,-0.6806640625,-0.00238037109375,-0.0034971091749194656,-0.6544143121570377,0.5821303621950077,0
191,9.522,0.210296630859375,-0.933074951171875,-0.5899505615234375,-0.06873980841998426,-0.6953388767876449,0.5983677121032318,0
192,9.572,0.3074951171875,-0.9936370849609375,-0.639007568359375,-0.11870347027383656,-0.6948577893186632,0.6140334741870673,0
193,9.622,0.2700347900390625,-1.0185699462890625,-0.484130859375,-0.15403281472234578,-0.6729393836267119,0.6391204179011121,0
194,9.672,0.1643218994140625,-1.000152587890625,-0.453399658203125,-0.1474389927012192,-0.6715765174561559,0.6513717041262934,0
195,9.722,0.1903228759765625,-0.9577789306640625,-0.314117431640625,-0.311632680375627,-0.6618858019257728,0.1855389202575383,0
196,9.771,0.1912994384765625,-0.8756866455078125,-0.3833770751953125,-0.40105077054369015,-0.6463269343219793,0.1962277182682238,0
197,9.821,0.1948394775390625,-0.8729248046875,-0.3550567626953125,-0.37676963652407913,-0.6388370527364864,0.20247224441944228,0
198,9.871,0.183380126953125,-0.8455810546875,-0.3916778564453125,-0.42030484390478673,-0.6245198195484621,0.1930801615387014,0
199,9.921,0.237457275390625,-0.8251953125,-0.4092559814453125,-0.4443089285500282,-0.6158640135130035,0.24963385984551686,0
200,9.971,0.146392822265625,-0.8810272216796875,-0.4287567138671875,-0.4375885794539933,-0.6030672909612872,0.14776813586584445,0
201,10.021,0.23822021484375,-0.865142822265625,-0.4816131591796875,-0.48639771312860897,-0.5919819199428826,0.23391236306631444,0
202,10.07,0.2047119140625,-0.8874664306640625,-0.5274200439453125,-0.5108873821662034,-0.5932349883230045,0.1945077172301299,0
203,10.12,0.23455810546875,-0.9003753662109375,-0.484832763671875,-0.4741113904728192,-0.5961601252849973,0.22356555496461966,0
204,10.17,0.2122955322265625,-0.9044036865234375,-0.4794158935546875,-0.4683561304726636,-0.6002366329779573,0.2030764574116739,0
205,10.22,0.1927642822265625,-0.890045166015625,-0.4475860595703125,-0.4492709121274887,-0.6079319200082091,0.18996656392955613,0
206,10.27,0.231689453125,-0.8533172607421875,-0.381439208984375,-0.40809148449389543,-0.6148780393341382,0.2405968818749276,0
207,10.32,0.2403106689453125,-0.8482818603515625,-0.2887725830078125,-0.3222595770063753,-0.6344308978181699,0.2590251111606897,0
208,10.369,0.1205902099609375,-0.8726959228515625,-0.45257568359375,-0.4603706250411532,-0.6509655774501844,0.12175458154472091,0
209,10.419,0.1437530517578125,-0.868194580078125,-0.61834716796875,-0.5801245169187444,-0.65384514398837,0.1336569940452661,0
210,10.469,0.0831146240234375,-0.880096435546875,-0.758514404296875,-0.5916565418993709,-0.6428908668834533,0.13341434909078892,0
211,10.519,0.2400360107421875,-0.830352783203125,-0.6054840087890625,-0.589183870864116,-0.6184268063756553,0.22745190434459353,0
212,10.569,0.256561279296875,-0.818817138671875,-0.3849639892578125,-0.42546970706714393,-0.6032239447462319,0.2728013389858326,0
213,10.619,0.2072296142578125,-0.823577880859375,-0.2422027587890625,-0.28213841640134385,-0.6047700500214205,0.23465835911856228,0
214,10.668,0.080657958984375,-0.8599700927734375,-0.4681854248046875,-0.4781521053910788,-0.6046226023868665,0.0820969276934872,0
215,10.718,0.0933380126953125,-0.866485595703125,-0.5955963134765625,-0.5664561440170832,-0.5958688714244745,0.08842363226124551,0
216,10.768,0.173614501953125,-0.8798980712890625,-0.476287841796875,-0.4760330599436437,-0.590081724602189,0.17096683353825629,0
217,10.818,0.1898956298828125,-0.856170654296875,-0.49371337890625,-0.4995469072164374,-0.5907377788126098,0.1886879817985401,0
