index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
17,0.847,0.1544189453125,-0.2889251708984375,-0.8635101318359375,-0.9483240773900494,0.17354991501932476,0.1544189453125
18,0.897,0.126312255859375,-0.3654327392578125,-0.7781219482421875,-0.90515109653397,0.20200478996047813,0.126312255859375
19,0.947,0.233642578125,-0.4227294921875,-0.751983642578125,-0.8717049395523618,0.22205812353046234,0.233642578125
20,0.997,0.326446533203125,-0.462860107421875,-0.8196563720703125,-0.8707556900810326,0.22067066669651317,0.326446533203125
21,1.046,0.20428466796875,-0.5513153076171875,-0.72833251953125,-0.7973301275133521,0.20953523368791946,0.20428466796875
22,1.096,0.0984039306640625,-0.5766754150390625,-0.6176605224609375,-0.7309417673065035,0.22033939398616867,0.0984039306640625
23,1.146,0.0042572021484375,-0.623748779296875,-0.6336669921875,-0.7126621109886861,0.22600023741266437,0.0042572021484375
24,1.196,-0.079986572265625,-0.6755218505859375,-0.6103363037109375,-0.6703996926690136,0.261317585016151,-0.079986572265625
25,1.246,0.1101531982421875,-0.657135009765625,-0.43231201171875,-0.5496043877696211,0.29787671777581376,0.1101531982421875
26,1.296,0.2950592041015625,-0.61566162109375,-0.5432586669921875,-0.6616406907393148,0.3439271939340035,0.2950592041015625
27,1.345,0.12518310546875,-0.6441497802734375,-0.639312744140625,-0.7044368771270565,0.39690315622011246,0.12518310546875
28,1.395,0.24603271484375,-0.6301116943359375,-0.82080078125,-0.7932183867432097,0.3846682306999612,0.24603271484375
29,1.445,-0.1280670166015625,-0.658721923828125,-0.711181640625,-0.7336473160792558,0.33493081846279626,-0.1280670166015625
30,1.495,0.249114990234375,-0.50189208984375,-0.844085693359375,-0.8595344121948493,0.32704691880109776,0.249114990234375
31,1.545,0.179656982421875,-0.5336151123046875,-0.889007568359375,-0.8574033161785526,0.26157735321415787,0.179656982421875
32,1.595,0.408294677734375,-0.475494384765625,-0.896331787109375,-0.8833940002911864,0.19565333092084536,0.40829467773437506
33,1.644,-0.2853240966796875,-0.675048828125,-0.57012939453125,-0.6452390596370803,0.13729101834736257,-0.2853240966796875
34,1.694,0.161529541015625,-0.641937255859375,-0.7433624267578125,-0.7568520008427438,0.14210881674929735,0.161529541015625
35,1.744,-0.3289337158203125,-0.9127349853515625,-0.7130126953125,-0.7571352220052747,0.11621893626648239,0.1359124491187538
36,1.794,-0.1588897705078125,-0.8367919921875,-0.95074462890625,-0.7344897450319617,0.1449769357068851,0.08603326719144279
37,1.844,-0.125152587890625,-0.8063201904296875,-0.7790985107421875,-0.694863320947762,0.10607649282284375,-0.125152587890625
38,1.894,-0.3795318603515625,-0.6843109130859375,-1.6212005615234375,-0.543880173227469,0.06989313167790312,-0.16473845648481258
39,1.943,0.262908935546875,-0.5810394287109375,-0.82763671875,-0.8184442771331623,0.12484579181231237,0.262908935546875
40,1.993,0.153045654296875,-0.7270965576171875,-0.1260986328125,-0.17087692266277044,0.045185153721772904,0.153045654296875
41,2.043,0.251220703125,-0.660491943359375,0.146331787109375,0.2163047044992897,0.02692246590375552,0.251220703125
